saverest,areasymbol,areaname,musym,hydgrp,kwfact,albedodry_r,restrictiondepthr,partdensity,compname,texdesc,hzdepb_r,dbovendry_r,claytotal_r,silttotal_r,sandtotal_r,fragvol,sandvf_r,caco3_r,ksat_r,wthirdbar_r,wfifteenbar_r,om_r,ph1to1h2o_r,comppct_r
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Gwg5C2,D,.32,0.3,91,,Blount,Silty clay,76,1.78,42,42,16,7,7,0,0.92,29.6,22.1,0.5,5.9,8
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Gwg5C2,C/D,.28,0.23,>200,,Pewamo,Silty clay,86,1.83,42.5,41.5,16,4,4,0,2.82,31.2,24.3,1.25,6.5,7
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Gwg5C2,D,.32,0.3,91,,Blount,Clay loam,91,2.09,36,40,24,5,6,13,0.92,24.7,23.1,0.25,7.3,8
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Gwg5C2,C/D,.24,0.23,>200,,Pewamo,Clay,145,1.84,42.5,37.5,20,4,5,0,2.82,32.4,23.7,1.25,7,7
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Gwg5C2,C/D,.32,0.23,>200,,Pewamo,Clay loam,203,1.91,33,44,23,7,6,23,2.82,31.7,21.6,0.5,7.9,7
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Gwg5C2,D,.37,0.3,91,,Blount,Clay loam,203,2.07,34,40,26,5,7,29,0.74,21.9,19.7,0.25,7.9,8
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Gwg5C2,D,.32,0.37,74,,Glynwood,Clay loam,203,2.1,36,39,25,8,7,29,0.74,27.5,21.7,0.25,7.9,85
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Gwg5C3,D,.32,0.44,64,,Glynwood,Clay loam,15,1.66,33,42,25,7,5,0,2.82,32.2,20.6,1,6.7,85
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Gwg5C3,D,.37,0.3,91,,Blount,Silt loam,23,1.5,25,51,24,4,8,0,9.17,30.2,16.8,2,6.2,8
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Gwg5C3,C/D,.24,0.23,>200,,Pewamo,Silty clay loam,25,1.66,35,50,15,4,5,0,9.17,34.6,24.5,5,6.7,7
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Gwg5C3,D,.28,0.44,64,,Glynwood,Clay,51,1.82,42,36,22,5,6,0,0.92,32,24.3,0.75,5.4,85
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Gwg5C3,D,.32,0.44,64,,Glynwood,Clay loam,64,2.09,36,40,24,8,7,15,0.92,25.6,23.6,0.5,7.5,85
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Gwg5C3,D,.32,0.3,91,,Blount,Silty clay,76,1.78,42,42,16,4,7,0,0.92,29.6,22.1,0.5,5.9,8
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Gwg5C3,C/D,.28,0.23,>200,,Pewamo,Silty clay,86,1.83,42.5,41.5,16,4,4,0,2.82,31.2,24.3,1.25,6.5,7
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Gwg5C3,D,.32,0.3,91,,Blount,Clay loam,91,2.09,36,40,24,5,6,13,0.92,24.7,23.1,0.25,7.3,8
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Gwg5C3,C/D,.24,0.23,>200,,Pewamo,Clay,145,1.84,42.5,37.5,20,4,5,0,2.82,32.4,23.7,1.25,7,7
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Gwg5C3,D,.37,0.3,91,,Blount,Clay loam,203,2.07,34,40,26,5,7,29,0.74,21.9,19.7,0.25,7.9,8
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Gwg5C3,D,.32,0.44,64,,Glynwood,Clay loam,203,2.1,36,39,25,8,7,29,0.74,27.5,21.7,0.25,7.9,85
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Gwg5C3,C/D,.32,0.23,>200,,Pewamo,Clay loam,203,1.91,33,44,23,7,6,23,2.82,31.7,21.6,0.5,7.9,7
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",GxD3,D,.28,0.37,>200,,Glynwood,Clay loam,18,1.52,32.5,32.8,34.7,6,10.4,0,2.82,32.1,19.7,0.5,6.5,85
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",GxD3,D,.28,0.37,>200,,Glynwood,Clay loam,38,1.81,39,35.3,25.7,7,7.2,0,0.92,34.2,25.6,0.75,6.5,85
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",GxD3,D,.32,0.37,>200,,Glynwood,Clay loam,152,1.84,31.5,33.2,35.3,9,10.6,28,0.92,28.5,22.1,0.4,7.9,85
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",GzB,C/D,.43,0.3,101,,Glynwood,Silt loam,20,1.44,21.5,52.4,26.1,5,8.6,0,9.17,28.5,14,2,6.2,50
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",GzB,C/D,.32,0.3,101,,Glynwood,Silty clay loam,64,1.82,39.5,43.5,17,10,6.7,0,0.92,34.8,24.3,0.75,5.9,50
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",GzB,C/D,.37,0.3,101,,Glynwood,Silty clay loam,101,2.09,34.5,47.7,17.8,12,3.3,13,0.92,25.6,22.5,0.25,7.3,50
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",GzB,C/D,.37,0.3,101,,Glynwood,Silty clay loam,203,,33.5,47.8,18.7,12,3.3,29,0.74,21.9,19.7,0.25,7.9,50
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkA,D,.37,0.3,94,2.65,Blount,Loam,23,1.57,23,45,32,3,9,0,9.2,30,16.2,2.5,6.4,6
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkA,C/D,.32,0.37,132,2.63,Haskins,Loam,25,1.46,16,40,44,4,12,0,9.17,26.6,11.8,2.5,6.5,82
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkA,C,.32,0.3,102,2.63,Rawson,Loam,25,1.53,18,40,42,8,11,0,9.17,26.6,12.8,2.5,6.2,4
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkA,C/D,.24,0.17,>200,2.61,Pewamo,Silty clay loam,28,1.46,35,50,15,4,5,0,9.17,33.6,22.6,5,6.4,8
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkA,D,.32,0.3,94,2.7,Blount,Silty clay,76,1.75,42,42,16,4,5,0,0.92,30.9,23.7,1,6.5,6
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkA,C/D,.28,0.17,>200,2.67,Pewamo,Silty clay,86,1.84,42,42,16,4,4,0,2.82,31.1,24,1.25,6.4,8
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkA,C,.28,0.3,102,2.66,Rawson,Loam,89,1.65,25,30,45,10,10,0,9.17,27.6,14.7,0.75,6.2,4
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkA,C/D,.24,0.37,132,2.67,Haskins,Clay loam,91,1.75,28,27,45,7,5,0,7.76,30.6,18.5,0.75,6.2,82
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkA,D,.32,0.3,94,2.7,Blount,Clay loam,94,1.94,35,40,25,6,7,12,0.92,28.5,25.7,0.5,7.6,6
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkA,C,.37,0.3,102,2.69,Rawson,Silty clay loam,102,1.7,38,43,19,7,6,10,2.82,32.3,21.2,0.25,7.5,4
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkA,C/D,.37,0.37,132,2.69,Haskins,Clay loam,132,2.01,35,40,25,6,7,12,0.92,28.5,25.4,0.25,7,82
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkA,C/D,.24,0.17,>200,2.67,Pewamo,Clay,145,1.84,42,38,20,4,5,0,2.82,33,24,1.25,7,8
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkA,D,.37,0.3,94,2.71,Blount,Clay loam,200,1.96,33,45,22,7,6,24,0.74,26.6,24.4,0.25,8,6
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkA,C/D,.32,0.17,>200,2.69,Pewamo,Clay loam,200,1.83,33,44,23,7,6,23,2.82,32.4,22.1,0.5,7.9,8
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkA,C/D,.37,0.37,132,2.69,Haskins,Clay loam,200,2,33,39,28,6,8,24,0.74,28.5,23.9,0.25,7.8,82
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkA,C,.37,0.3,102,2.69,Rawson,Clay loam,200,1.87,32,46,22,7,7,25,0.74,31.6,21.7,0.25,7.9,4
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkB,C/D,.32,0.29,132,2.63,Haskins,Loam,21,1.46,16,40,44,4,12,0,9.17,26.4,11.5,2.25,6.5,80
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkB,D,.37,0.3,94,2.65,Blount,Loam,23,1.57,23,45,32,3,9,0,9.2,29.8,15.8,2.25,6.4,10
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkB,C,.32,0.3,102,2.64,Rawson,Loam,25,1.52,18,40,42,8,11,0,9.17,25.8,11.7,1.75,6.2,7
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkB,C/D,.24,0.17,>200,2.61,Pewamo,Silty clay loam,28,1.46,35,50,15,4,5,0,9.17,33.6,22.6,5,6.4,3
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkB,D,.32,0.3,94,2.7,Blount,Silty clay,76,1.75,42,42,16,4,5,0,0.92,30.9,23.7,1,6.5,10
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkB,C/D,.28,0.17,>200,2.67,Pewamo,Silty clay,86,1.84,42,42,16,4,4,0,2.82,31.1,24,1.25,6.4,3
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkB,C,.28,0.3,102,2.66,Rawson,Loam,89,1.62,25,30,45,10,10,0,9.17,27.5,14.5,0.75,6.2,7
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkB,C/D,.24,0.29,132,2.67,Haskins,Clay loam,90,1.75,28,27,45,7,5,0,7.76,30.6,18.5,0.75,6.2,80
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkB,D,.32,0.3,94,2.7,Blount,Clay loam,94,1.94,35,40,25,6,7,12,0.92,28.5,25.7,0.5,7.6,10
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkB,C,.37,0.3,102,2.69,Rawson,Silty clay loam,102,1.91,38,43,19,7,6,10,2.82,33.7,23.8,0.25,7.5,7
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkB,C/D,.37,0.29,132,2.69,Haskins,Clay loam,132,2.01,35,40,25,6,7,12,0.92,28.5,25.4,0.25,7,80
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkB,C/D,.24,0.17,>200,2.67,Pewamo,Clay,145,1.84,42,38,20,4,5,0,2.82,33,24,1.25,7,3
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkB,C,.37,0.3,102,2.69,Rawson,Clay loam,200,2.04,32,46,22,7,7,25,0.74,26.6,23.7,0.25,7.9,7
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkB,D,.37,0.3,94,2.71,Blount,Clay loam,200,1.96,33,45,22,7,6,24,0.74,26.6,24.4,0.25,8,10
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkB,C/D,.37,0.29,132,2.69,Haskins,Clay loam,200,2,33,39,28,6,8,24,0.74,28.5,23.9,0.25,7.8,80
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HkB,C/D,.32,0.17,>200,2.69,Pewamo,Clay loam,200,1.83,33,44,23,7,6,23,2.82,32.4,22.1,0.5,7.9,3
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HrB,C/D,.37,0.3,127,,Houcktown,Loam,25,1.5,16,40.2,43.8,8,12.3,0,9.17,26.2,11.3,2,6.5,95
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HrB,C/D,.32,0.3,127,,Houcktown,Loam,76,1.68,26.5,35.6,37.9,14,11.2,3,9.17,27.8,16.2,1.25,6.7,95
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HrB,C/D,.32,0.3,127,,Houcktown,Clay loam,127,2.07,32,33.2,34.8,7,10.5,15,2.33,27.5,23.2,0.25,7.5,95
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",HrB,C/D,.43,0.3,127,,Houcktown,Silt loam,203,2,26,50.4,23.6,7,7.9,25,0.74,23.8,19,0.25,7.9,95
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Kn,B,.37,0.3,>200,,Knoxdale,Silt loam,28,1.41,22.5,52.7,24.8,2,8.3,0,9.17,29.1,14.4,2,6.7,90
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Kn,B,.37,0.3,>200,,Knoxdale,Silt loam,140,1.5,26.5,50,23.5,2,7.8,3,9.17,30.1,15.9,0.75,7,90
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Kn,B,.37,0.3,>200,,Knoxdale,Stratified sandy loam to loam to silt loam,203,1.47,17,33,50,7,15,3,23.29,18.5,9.6,0.25,7.2,90
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",La,D,.28,0.3,>200,,Latty,Silty clay,20,1.74,47.5,47,5.5,,2.7,0,0.92,34.9,30.2,4,6.7,95
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",La,D,.24,0.3,>200,,Latty,Clay,114,1.86,52.5,29.3,18.2,,5.6,2,0.21,37.2,29.8,0.75,7.2,95
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",La,D,.24,0.3,>200,,Latty,Clay,152,1.9,52.5,29.3,18.2,,5.6,17,0.21,36.5,29.4,0.35,7.9,95
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",McA,D,.37,0.3,>200,,McGary,Silt loam,20,1.5,24.5,54.6,20.9,,8.7,0,9.17,31.2,17.2,2.5,7,90
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",McA,D,.37,0.3,>200,,McGary,Silty clay,89,2.09,42.5,52.5,5,,2.3,3,0.71,30.5,21.8,0.25,6.7,90
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",McA,D,.32,0.3,>200,,McGary,Stratified silty clay loam to clay,152,2.09,42.5,42.5,15,4,2,15,0.71,33.3,21.2,0.1,8.2,90
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",MdA,D,.37,0.37,>200,,McGary,Silty clay loam,23,1.71,34,47.9,18.1,,11.1,0,2.82,34.9,23.6,2.5,6.5,95
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",MdA,D,.37,0.37,>200,,McGary,Silty clay,104,2.05,42.5,49.8,7.7,,3.7,3,0.71,30.3,21.4,0.25,6.7,95
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",MdA,D,.32,0.37,>200,,McGary,Stratified silty clay loam to clay,165,1.99,42.5,42.5,15,,1,20,0.71,33.2,20.5,0.1,8.2,95
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Me,C/D,.43,0.29,>200,2.64,Del Rey,Silt loam,23,1.55,21,61,18,0,6,0,9.17,29.7,15,2.5,6.5,7
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Me,A/D,,0.04,>200,1.77,Houghton,Muck,30,0.8,,,,2,,0,21.7,53.3,17.8,70,,3
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Me,C/D,.24,0.16,>200,2.52,Milford,Silty clay loam,33,1.48,36,54,10,0,4,0,9.17,34.8,23.4,5,6.5,90
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Me,C/D,.32,0.16,>200,2.57,Milford,Silty clay,71,1.81,40,52,8,0,4,0,2.82,31.7,23.9,1.5,6.7,90
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Me,C/D,.37,0.29,>200,2.7,Del Rey,Silty clay loam,84,1.74,37,50,13,0,5,0,0.92,34.9,22,0.75,5.9,7
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Me,A/D,,0.04,>200,1.72,Houghton,Muck,90,0.75,,,,8,,0,21.7,54.8,12.7,75,,3
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Me,C/D,.37,0.29,>200,2.69,Del Rey,Silty clay loam,97,1.73,33,48,19,0,7,5,0.92,33.4,20.9,0.5,7.2,7
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Me,C/D,.37,0.16,>200,2.58,Milford,Silty clay loam,127,1.81,36,54,10,0,4,0,2.82,34.9,22,1,6.7,90
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Me,C/D,.43,0.29,>200,2.7,Del Rey,Silty clay loam,200,1.74,30,55,15,0,5,23,0.92,32.7,19.6,0.25,8.2,7
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Me,A/D,,0.04,>200,1.72,Houghton,Muck,200,0.7,,,,5,,0,21.7,55.6,9.5,75,,3
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Me,C/D,.43,0.16,>200,2.61,Milford,Stratified silt loam to silty clay loam to silty clay,200,1.75,30,60,10,0,4,15,2.82,32.9,19.9,0.5,7.5,90
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mf,C/D,.24,0.09,>200,,Milford,Silty clay,25,1.81,42.5,49.8,7.7,2,3.7,0,9.17,34.2,29.5,5.5,6.5,85
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mf,C/D,.32,0.09,>200,,Milford,Silty clay loam,102,1.77,38.5,53.2,8.3,2,2.9,3,2.82,35,24.5,0.75,6.5,85
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mf,C/D,.43,0.09,>200,,Milford,Stratified loam to silty clay loam,152,1.83,25,50,25,3,4,17,2.82,30.3,16.3,0.35,7.9,85
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mk,B/D,.20,0.09,>200,,Millgrove,Clay loam,28,1.66,29.5,36.9,33.6,5,10.1,0,9.17,34.6,24.3,5.5,6.5,85
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mk,B/D,.32,0.09,>200,,Millgrove,Clay loam,99,1.81,27,37.8,35.2,8,10.5,3,9.17,30.8,18.1,0.75,7,85
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mk,B/D,.15,0.09,>200,,Millgrove,Gravelly sandy loam,152,1.62,11.5,22.8,65.7,28,11.7,17,28.23,13.6,6.3,0.75,7.9,85
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",MlA,B/D,.20,0.09,>200,,Millgrove,Clay loam,28,1.66,29.5,36.9,33.6,5,10.1,0,9.17,34.6,24.3,5.5,6.5,55
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",MlA,B/D,.32,0.09,>200,,Millgrove,Clay loam,99,1.81,27,37.8,35.2,8,10.5,3,9.17,30.8,18.1,0.75,7,55
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",MlA,B/D,.15,0.09,>200,,Millgrove,Gravelly sandy loam,152,1.62,11.5,22.8,65.7,28,11.7,17,28.23,13.6,6.3,0.75,7.9,55
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",MnUXA,C/D,.43,0.3,>200,,McGary,Silt loam,23,1.5,24,56,20,,9,0,9.17,31.2,17.2,2.5,7,3
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",MnUXA,C/D,.32,0.18,>200,,Minster,Silty clay loam,28,1.8,38,55,7,,2.5,0,2.82,37.9,29.8,3.5,6.7,55
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",MnUXA,C/D,.28,0.23,>200,,Saranac,Silty clay loam,30,1.58,32,53,15,0,2.1,0,9.17,33.4,22,4.5,7,2
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",MnUXA,C/D,.32,0.18,>200,,Minster,Silty clay,91,1.93,45,50,5,,2.5,0,0.92,33.8,27.9,1.25,7,55
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",MnUXA,C/D,.32,0.3,>200,,McGary,Silty clay,104,2.09,44,51,5,,2,3,0.71,30.5,21.8,0.25,6.7,3
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",MnUXA,C/D,.32,0.18,>200,,Minster,Silty clay,142,1.86,42,50,8,,3.5,5,0.92,32.1,24.7,1,7.6,55
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",MnUXA,C/D,.28,0.23,>200,,Saranac,Silty clay,163,1.78,42,44,14,0,6.7,0,2.325,32.1,25.7,1.25,7,2
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",MnUXA,C/D,.37,0.23,>200,,Saranac,Stratified clay loam to silty clay loam to silty clay,203,1.7,35,45,20,2,10,0,2.325,29.1,14.8,0.5,7,2
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",MnUXA,C/D,.37,0.18,>200,,Minster,Silty clay,203,1.83,42,53,5,,2,25,0.92,29.9,20.7,0.5,7.9,55
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",MnUXA,C/D,.32,0.3,>200,,McGary,Stratified silty clay loam to clay,203,2.09,42,43,15,4,2,15,0.71,33.3,21.2,0.1,8.2,3
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mnl3A,B/D,.32,0.16,>200,,Wallkill,Silt loam,20,1.34,18,54,28,5,10,0,9.17,31.5,18.5,8,6.6,8
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mnl3A,D,.37,0.3,91,,Blount,Silt loam,23,1.5,25,51,24,4,8,0,9.17,30.2,16.8,2,6.2,7
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mnl3A,C/D,.32,0.18,>200,,Minster,Silty clay loam,25,1.8,38,55,7,,2.5,0,2.82,37.9,29.8,3.5,6.7,85
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mnl3A,B/D,.43,0.16,>200,,Wallkill,Silt loam,51,1.36,22,52,26,0,9,0,9.17,25.6,11.4,1.25,6.6,8
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mnl3A,D,.32,0.3,91,,Blount,Silty clay,76,1.78,42,42,16,4,7,0,0.92,29.6,22.1,0.5,5.9,7
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mnl3A,D,.32,0.3,91,,Blount,Clay loam,91,2.09,36,40,24,5,6,13,0.92,24.7,23.1,0.25,7.3,7
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mnl3A,C/D,.32,0.18,>200,,Minster,Silty clay,91,1.93,45,50,5,,2.5,0,0.92,33.8,27.9,1.25,7,85
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mnl3A,C/D,.32,0.18,>200,,Minster,Silty clay,145,1.86,42,50,8,,3.5,5,0.92,32.1,24.7,1,7.6,85
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mnl3A,B/D,,0.16,>200,,Wallkill,Muck,203,,0,0,0,,0,0,77.63,53.9,23.5,80,6.7,8
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mnl3A,D,.37,0.3,91,,Blount,Clay loam,203,2.07,34,40,26,5,7,29,0.74,21.9,19.7,0.25,7.9,7
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mnl3A,C/D,.32,0.18,>200,,Minster,Clay loam,203,1.85,34,40,26,6,8,23,2.82,31,20.3,0.25,7.9,85
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mns3A,C/D,.43,0.3,>200,,McGary,Silt loam,23,1.5,24,56,20,,9,0,9.17,31.2,17.2,2.5,7,6
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mns3A,C/D,.32,0.18,>200,,Minster,Silty clay loam,28,1.8,38,55,7,,2.5,0,2.82,37.9,29.8,3.5,6.7,90
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mns3A,C/D,.28,0.23,>200,,Saranac,Silty clay loam,30,1.58,32,53,15,0,2.1,0,9.17,33.4,22,4.5,7,4
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mns3A,C/D,.32,0.18,>200,,Minster,Silty clay,91,1.93,45,50,5,,2.5,0,0.92,33.8,27.9,1.25,7,90
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mns3A,C/D,.32,0.3,>200,,McGary,Silty clay,104,2.09,44,51,5,,2,3,0.71,30.5,21.8,0.25,6.7,6
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mns3A,C/D,.32,0.18,>200,,Minster,Silty clay,142,1.86,42,50,8,,3.5,5,0.92,32.1,24.7,1,7.6,90
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mns3A,C/D,.28,0.23,>200,,Saranac,Silty clay,163,1.78,42,44,14,0,6.7,0,2.325,32.1,25.7,1.25,7,4
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mns3A,C/D,.37,0.23,>200,,Saranac,Stratified clay loam to silty clay loam to silty clay,203,1.7,35,45,20,2,10,0,2.325,29.1,14.8,0.5,7,4
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mns3A,C/D,.32,0.3,>200,,McGary,Stratified silty clay loam to clay,203,2.09,42,43,15,4,2,15,0.71,33.3,21.2,0.1,8.2,6
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mns3A,C/D,.37,0.18,>200,,Minster,Silty clay,203,1.83,42,53,5,,2,25,0.92,29.9,20.7,0.5,7.9,90
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mny3A,B/D,.43,0.3,124,,Sleeth,Silt loam,23,1.44,16,54,30,3,9,0,9.17,26.3,11.1,1.75,7,6
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mny3A,C/D,.32,0.18,>200,,Minster,Silty clay loam,25,1.8,38,55,7,,2.5,0,2.82,37.9,29.8,3.5,6.7,90
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mny3A,B/D,.28,0.23,119,,Westland,Clay loam,30,1.71,28,38.8,33.2,6,9.9,0,9.17,34.2,22.3,3.5,6.7,4
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mny3A,C/D,.32,0.18,>200,,Minster,Silty clay,84,1.93,45,50,5,,2.5,0,0.92,33.8,27.9,1.25,7,90
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mny3A,C/D,.32,0.18,>200,,Minster,Silty clay,114,1.86,42,50,8,,3.5,3,0.92,32.1,24.7,1,7.6,90
9/1/2021 6:19:46 PM,OH011,"Auglaize County, Ohio",Mny3A,B/D,.28,0.23,119,,Westland,Clay loam,119,1.76,27,33.1,39.9,5,11.9,0,9.17,30.9,18.2,1.25,6.7,4
