Cell_ID,Soil_ID,Mgmt_Field_ID,Reach_ID,Reach_Location_Code,Cell_Area,Time_of_Conc,Avg_Elevation,RCN_Calib_ID,Avg_Land_Slope,Aspect,RUSLE_ls_Fctr,RCN_Rtn_Calib_Fctr,Secondary_Climate_File_ID,Sheet_Flow_Mannings_n,Geology_ID,Conc_Flow_Slope,Conc_Flow_Length,Hydraulic_Geom_ID,Conc_Flow_Hydraulic_Depth,Conc_Flow_Mannings_n,Sheet_Flow_Slope,Sheet_Flow_Length,Shallow_Conc_Flow_Slope,Shallow_Conc_Flow_Length,Delivery_Ratio,Constant_USLE_C_Fctr,Constant_USLE_P_Fctr,All_OC_Calib_Fctr,All_N_Calib_Fctr,All_P_Calib_Fctr,Sheet_and_Rill_Erosion_Calib_Fctr,Gullies_Erosion_Calib_Fctr,Input_Units_Code
512,Gu,,51,1,2.1564,,106.03,,0.11464,253.39,0.971,,,,,0.05986,229.48,,,,0.03226,50.0,0.03601,50.0,,,,,,,,,1
513,Gu,,51,1,1.5039,,106.35,,0.13708,17.35,1.232,,,,,0.06522,40.87,,,,0.03968,50.0,0.12601,50.0,,,,,,,,,1
521,LoC3,,52,0,15.0246,,108.6,,0.06563,300.89,0.564,,,,,0.02342,662.6,,,,0.01484,50.0,0.02084,50.0,,,,,,,,,1
522,LoC3,,52,1,6.9615,,105.37,,0.08041,271.28,0.664,,,,,0.03525,406.6,,,,0.04273,50.0,0.03838,50.0,,,,,,,,,1
523,LoC3,,52,1,3.3849,,104.27,,0.09014,65.66,0.755,,,,,0.0383,173.7,,,,0.04237,50.0,0.03403,50.0,,,,,,,,,1
531,LoC3,,53,0,15.0084,,105.78,,0.05096,258.5,0.441,,,,,0.00979,796.5,,,,0.018,50.0,0.012,50.0,,,,,,,,,1
532,LoC3,,53,1,5.1345,,100.62,,0.06764,257.83,0.557,,,,,0.03995,193.57,,,,0.036,50.0,0.05433,50.0,,,,,,,,,1
533,LoD3,,53,1,10.3968,,100.37,,0.07059,29.21,0.59,,,,,0.01855,395.63,,,,0.03251,50.0,0.05671,50.0,,,,,,,,,1
542,Fa,,54,1,20.4192,,92.31,,0.07877,201.41,0.655,,,,,0.03966,365.03,,,,0.014,50.0,0.04942,50.0,,,,,,,,,1
543,Cm,,54,1,9.2259,,91.46,,0.09527,0.51,0.789,,,,,0.03212,320.63,,,,0.04583,50.0,0.12017,50.0,,,,,,,,,1
551,LoD3,,55,0,15.0345,,103.86,,0.05385,282.58,0.459,,,,,0.01747,515.63,,,,0.03153,50.0,0.0385,50.0,,,,,,,,,1
552,LoC3,,55,1,51.4656,,99.8,,0.06824,210.92,0.574,,,,,0.02202,718.23,,,,0.021,50.0,0.03869,50.0,,,,,,,,,1
553,Fa,,55,1,6.1866,,93.04,,0.04764,328.37,0.411,,,,,0.00819,244.18,,,,0.04484,50.0,0.00716,50.0,,,,,,,,,1
562,Fa,,56,1,0.2115,,88.19,,0.15476,226.35,1.136,,,,,1e-05,0.0,,,,0.0871,29.85,1e-05,0.0,,,,,,,,,1
563,LoE3,,56,1,2.0178,,94.31,,0.10456,18.96,0.904,,,,,0.05997,168.32,,,,0.04003,50.0,0.05544,50.0,,,,,,,,,1
571,LoC3,,57,0,19.6893,,117.5,,0.06864,213.98,0.573,,,,,0.01533,665.37,,,,0.02768,50.0,0.03232,50.0,,,,,,,,,1
572,LoC3,,57,1,60.8247,,104.89,,0.0638,193.73,0.52,,,,,0.03024,595.34,,,,0.01202,50.0,0.00599,50.0,,,,,,,,,1
573,LoC3,,57,1,109.7514,,103.91,,0.06732,336.63,0.562,,,,,0.01399,782.19,,,,0.02,50.0,0.0091,50.0,,,,,,,,,1
581,Gu,,58,0,15.0453,,103.0,,0.08321,27.62,0.703,,,,,0.01602,727.64,,,,0.03,50.0,0.02687,50.0,,,,,,,,,1
582,LoE2,,58,1,14.3829,,100.48,,0.07845,321.88,0.676,,,,,0.01907,765.82,,,,0.03602,50.0,0.01598,50.0,,,,,,,,,1
583,Gu,,58,1,3.9474,,96.84,,0.09923,94.89,0.857,,,,,0.05728,133.05,,,,0.04307,50.0,0.05452,50.0,,,,,,,,,1
591,Gu,,59,0,17.2935,,100.43,,0.08143,354.56,0.71,,,,,0.02341,646.44,,,,0.01817,50.0,0.03317,50.0,,,,,,,,,1
592,LoE3,,59,1,7.7157,,94.82,,0.07436,273.06,0.637,,,,,0.02953,384.27,,,,0.05503,50.0,0.07301,50.0,,,,,,,,,1
593,Gu,,59,1,24.1803,,91.04,,0.07166,335.14,0.627,,,,,0.02777,590.69,,,,0.03708,50.0,0.02291,50.0,,,,,,,,,1
602,Cm,,60,1,1.3122,,81.54,,0.08754,258.78,0.627,,,,,0.01734,92.29,,,,0.0265,50.0,0.0095,50.0,,,,,,,,,1
603,MnF2,,60,1,5.5071,,89.39,,0.13672,3.57,1.148,,,,,0.04891,289.37,,,,0.01802,50.0,0.03968,50.0,,,,,,,,,1
612,Gu,,61,1,17.3772,,95.27,,0.08889,246.58,0.753,,,,,0.03696,449.76,,,,0.022,50.0,0.03555,50.0,,,,,,,,,1
613,Gu,,61,1,21.8988,,96.8,,0.07806,37.39,0.66,,,,,0.02344,741.2,,,,0.01557,50.0,0.00447,50.0,,,,,,,,,1
