Month,Day,Year,Max_Air_Temperature,Min_Air_Temperature,Precip,Dew_Point,Sky_Cover,Wind_Speed,Wind_Direction,Solar_Radiation,Storm_Type_ID,Potential_ET,Actual_ET,Actual_EI,Input_Units_Code
3,23,2025,16.989,-0.379,0.000,-2.105,,2.362,29.466,255.443,,,,,1
3,24,2025,20.967,6.378,0.000,3.987,,4.178,350.583,176.368,,,,,1
3,25,2025,23.134,12.452,3.809,9.718,,4.810,38.013,155.239,,,,,1
3,26,2025,16.619,3.396,0.000,-3.097,,3.613,173.225,259.858,,,,,1
3,27,2025,13.174,4.397,16.380,3.231,,4.625,236.257,76.821,,,,,1
3,28,2025,16.859,7.153,1.229,6.253,,6.149,184.823,216.835,,,,,1
3,29,2025,14.018,3.862,0.000,2.124,,6.017,184.859,251.317,,,,,1
3,30,2025,17.923,4.460,0.000,1.429,,3.281,256.847,206.228,,,,,1
3,31,2025,16.380,7.021,16.621,9.960,,5.363,307.776,85.112,,,,,1
4,1,2025,22.485,11.488,32.164,12.022,,10.203,37.592,181.925,,,,,1
4,2,2025,9.310,-2.071,0.000,-3.815,,8.828,120.487,224.150,,,,,1
4,3,2025,9.876,-2.691,0.000,-7.831,,2.236,150.559,280.546,,,,,1
4,4,2025,13.884,-0.266,0.000,-4.214,,3.167,339.206,253.492,,,,,1
4,5,2025,12.761,5.474,0.000,2.776,,3.143,13.862,162.791,,,,,1
4,6,2025,11.705,3.997,1.363,3.606,,5.802,119.649,204.471,,,,,1
4,7,2025,17.969,3.790,0.000,1.892,,6.167,146.134,271.115,,,,,1
4,8,2025,20.851,3.696,0.000,0.545,,2.481,164.003,270.504,,,,,1
4,9,2025,24.323,4.773,0.000,1.752,,1.853,326.239,272.697,,,,,1
4,10,2025,27.578,6.602,0.000,3.862,,2.952,351.396,275.009,,,,,1
4,11,2025,25.660,11.875,3.357,10.777,,4.771,15.464,224.246,,,,,1
4,12,2025,27.614,16.211,47.008,15.562,,3.917,359.834,158.159,,,,,1
4,13,2025,24.962,17.043,39.676,15.979,,3.139,83.071,181.088,,,,,1
4,14,2025,29.431,11.054,0.000,8.506,,2.805,27.874,278.697,,,,,1
4,15,2025,29.480,10.921,0.000,8.288,,2.223,345.978,246.501,,,,,1
4,16,2025,28.680,12.474,3.951,10.857,,2.817,290.958,221.810,,,,,1
4,17,2025,28.151,18.909,4.424,16.004,,5.264,353.422,204.355,,,,,1
4,18,2025,27.913,17.290,3.638,15.759,,4.707,18.718,196.655,,,,,1
4,19,2025,28.374,18.203,13.800,16.414,,3.990,33.000,193.393,,,,,1
4,20,2025,22.341,13.389,1.927,10.673,,5.124,169.157,266.419,,,,,1
4,21,2025,16.001,7.110,0.000,1.682,,4.755,167.493,325.339,,,,,1
4,22,2025,16.869,3.903,0.000,-0.294,,2.569,279.385,281.096,,,,,1
4,23,2025,15.951,4.851,14.088,6.080,,2.911,198.848,163.949,,,,,1
4,24,2025,23.611,4.775,0.000,3.336,,2.380,18.480,300.276,,,,,1
4,25,2025,25.099,9.124,0.000,8.488,,2.252,7.654,243.179,,,,,1
4,26,2025,19.941,9.143,12.765,8.949,,4.814,201.473,182.680,,,,,1
4,27,2025,21.570,5.554,0.000,4.314,,2.843,213.904,298.272,,,,,1
4,28,2025,25.128,8.119,0.453,7.679,,1.885,1.416,246.489,,,,,1
4,29,2025,26.290,11.950,0.541,11.774,,1.911,215.943,235.667,,,,,1
4,30,2025,21.722,13.455,10.575,13.820,,2.908,226.098,149.203,,,,,1
5,1,2025,25.088,12.236,133.339,10.013,,5.098,191.992,289.790,,,,,1
5,2,2025,20.917,8.588,0.000,7.635,,4.324,208.579,322.719,,,,,1
5,3,2025,21.722,15.308,8.500,10.378,,5.002,216.317,168.439,,,,,1
5,4,2025,19.662,12.259,0.000,10.763,,3.844,212.946,264.490,,,,,1
5,5,2025,21.278,7.772,0.000,7.714,,3.076,223.036,305.975,,,,,1
5,6,2025,22.672,8.656,0.000,8.065,,2.295,319.836,288.569,,,,,1
5,7,2025,23.801,10.321,0.000,10.063,,2.915,349.884,289.563,,,,,1
5,8,2025,24.868,12.192,2.244,12.942,,3.182,32.824,257.162,,,,,1
5,9,2025,24.793,15.089,1.555,14.935,,1.783,190.016,253.839,,,,,1
5,10,2025,24.594,10.229,0.000,8.047,,3.106,267.004,336.878,,,,,1
5,11,2025,25.947,12.545,0.358,13.017,,3.751,352.583,250.302,,,,,1
5,12,2025,26.189,18.491,6.445,17.162,,4.030,353.421,216.290,,,,,1
5,13,2025,23.293,18.856,0.000,17.320,,3.313,310.230,169.747,,,,,1
5,14,2025,26.595,13.749,11.985,18.067,,2.882,9.019,204.775,,,,,1
5,15,2025,27.713,13.585,6.683,17.204,,3.094,43.296,253.960,,,,,1
5,16,2025,28.906,19.130,16.122,19.422,,3.376,50.343,191.848,,,,,1
5,17,2025,24.922,18.066,1.085,17.911,,3.183,159.604,236.281,,,,,1
5,18,2025,24.437,12.786,0.000,11.674,,3.196,195.416,345.891,,,,,1
5,19,2025,27.534,10.603,0.000,10.905,,2.339,13.468,334.521,,,,,1
5,20,2025,27.613,19.210,0.422,17.647,,4.253,60.141,234.922,,,,,1
5,21,2025,27.918,20.094,0.000,18.378,,2.548,171.647,299.880,,,,,1
5,22,2025,26.863,19.552,22.461,18.454,,3.384,321.703,164.413,,,,,1
5,23,2025,24.348,15.952,24.585,15.831,,6.557,124.786,214.368,,,,,1
5,24,2025,21.012,7.994,0.000,8.634,,3.484,202.084,364.150,,,,,1
5,25,2025,25.529,9.133,0.000,8.848,,2.492,260.361,355.811,,,,,1
5,26,2025,26.498,10.826,0.000,9.138,,2.526,300.567,365.457,,,,,1
5,27,2025,28.623,10.672,0.000,8.956,,2.356,327.643,365.457,,,,,1
5,28,2025,30.654,12.404,0.000,10.214,,1.595,349.899,360.602,,,,,1
5,29,2025,31.427,16.355,0.000,14.030,,2.232,19.627,342.205,,,,,1
5,30,2025,31.120,15.432,0.000,14.340,,2.297,30.722,334.954,,,,,1
5,31,2025,30.821,17.093,0.000,17.456,,1.678,62.797,297.047,,,,,1
6,1,2025,31.449,17.263,0.000,18.627,,1.431,47.110,275.949,,,,,1
6,2,2025,31.333,16.608,2.919,18.630,,1.778,314.911,248.102,,,,,1
6,3,2025,30.368,19.596,4.089,20.172,,2.353,310.451,233.048,,,,,1
6,4,2025,30.306,20.091,2.124,20.383,,2.728,346.735,232.999,,,,,1
6,5,2025,30.541,18.547,0.000,19.674,,2.038,359.469,241.835,,,,,1
6,6,2025,33.195,18.204,8.436,19.241,,1.750,356.257,295.802,,,,,1
6,7,2025,33.298,19.793,0.000,18.722,,2.023,211.213,345.493,,,,,1
6,8,2025,28.747,14.846,0.000,12.908,,3.588,219.876,364.366,,,,,1
6,9,2025,27.756,10.664,0.000,9.702,,2.226,290.581,365.168,,,,,1
6,10,2025,30.527,12.068,0.000,11.534,,2.541,308.724,359.926,,,,,1
6,11,2025,29.754,19.143,34.313,21.048,,4.144,317.644,188.929,,,,,1
6,12,2025,28.818,20.308,33.494,21.571,,5.020,324.112,175.658,,,,,1
6,13,2025,29.168,22.000,20.690,22.701,,4.469,353.690,189.980,,,,,1
6,14,2025,29.832,21.929,3.072,22.266,,3.403,354.570,190.086,,,,,1
6,15,2025,29.185,20.340,0.522,21.742,,2.380,8.812,211.401,,,,,1
6,16,2025,29.770,20.161,2.038,21.217,,1.099,28.680,227.952,,,,,1
6,17,2025,31.139,19.208,3.724,20.754,,1.701,79.067,298.971,,,,,1
6,18,2025,32.284,19.702,0.000,20.209,,2.224,42.873,354.745,,,,,1
6,19,2025,32.314,20.528,1.108,21.052,,3.104,44.064,298.529,,,,,1
6,20,2025,31.220,22.586,5.647,22.431,,2.267,82.808,255.607,,,,,1
6,21,2025,31.271,19.473,3.662,20.336,,2.630,152.999,326.456,,,,,1
6,22,2025,30.647,20.635,9.849,20.688,,2.858,136.282,252.590,,,,,1
6,23,2025,27.665,15.770,0.000,16.915,,3.459,200.968,365.312,,,,,1
6,24,2025,28.943,14.154,0.000,14.676,,2.009,265.172,391.042,,,,,1
6,25,2025,30.318,15.620,0.438,16.543,,2.053,5.489,319.289,,,,,1
6,26,2025,30.586,20.008,0.411,20.975,,3.289,29.770,227.838,,,,,1
6,27,2025,32.264,21.715,0.288,21.227,,3.593,51.586,299.145,,,,,1
6,28,2025,31.929,21.272,0.420,20.295,,2.951,40.657,342.628,,,,,1
6,29,2025,31.233,20.128,0.000,19.853,,3.443,28.348,328.823,,,,,1
6,30,2025,31.141,19.380,0.000,20.798,,2.917,38.817,298.764,,,,,1
7,1,2025,32.054,20.160,0.000,20.833,,2.919,64.074,324.837,,,,,1
7,2,2025,31.483,20.945,0.000,21.428,,2.880,69.970,216.796,,,,,1
7,3,2025,31.976,22.208,0.573,22.245,,2.422,82.344,214.714,,,,,1
7,4,2025,31.831,21.632,7.153,22.819,,2.080,97.232,200.611,,,,,1
7,5,2025,32.608,20.989,2.601,21.230,,2.722,208.668,327.512,,,,,1
7,6,2025,31.621,17.684,0.000,17.900,,3.475,240.217,390.896,,,,,1
7,7,2025,31.463,18.025,0.000,17.798,,3.103,271.972,369.475,,,,,1
7,8,2025,32.131,18.500,3.553,19.425,,3.157,294.996,291.747,,,,,1
7,9,2025,31.487,19.933,5.020,21.493,,1.624,321.112,230.691,,,,,1
7,10,2025,33.422,18.775,2.595,20.010,,1.205,2.404,307.762,,,,,1
7,11,2025,32.715,19.610,5.592,20.641,,0.730,112.303,261.055,,,,,1
7,12,2025,32.038,21.713,2.743,21.716,,1.769,29.248,216.368,,,,,1
7,13,2025,30.504,20.356,7.523,21.907,,1.652,49.078,243.731,,,,,1
7,14,2025,31.250,20.758,9.159,21.922,,2.243,15.974,246.870,,,,,1
7,15,2025,31.742,21.708,3.160,22.021,,2.286,332.303,230.286,,,,,1
7,16,2025,29.750,20.485,3.312,22.157,,2.569,318.048,207.246,,,,,1
7,17,2025,30.948,20.761,0.000,21.610,,2.449,320.135,237.200,,,,,1
7,18,2025,30.029,18.289,0.557,21.096,,1.800,313.582,243.860,,,,,1
7,19,2025,29.976,17.700,0.000,21.178,,1.380,317.840,232.780,,,,,1
7,20,2025,31.331,17.799,0.000,21.122,,0.688,85.492,271.765,,,,,1
7,21,2025,33.249,20.358,0.346,21.171,,2.742,100.523,273.866,,,,,1
7,22,2025,35.173,23.786,0.453,20.734,,4.109,132.695,356.263,,,,,1
7,23,2025,34.576,18.289,2.573,18.625,,1.624,73.829,212.000,,,,,1
7,24,2025,34.775,23.548,0.000,21.676,,2.021,67.501,242.532,,,,,1
7,25,2025,35.505,22.746,0.000,21.367,,2.723,21.609,315.413,,,,,1
7,26,2025,38.130,25.120,0.000,20.648,,5.634,41.344,385.407,,,,,1
7,27,2025,39.263,25.439,0.000,18.638,,3.814,74.611,357.194,,,,,1
7,28,2025,36.985,23.947,0.000,17.464,,1.978,212.271,348.455,,,,,1
7,29,2025,37.165,23.428,0.000,19.048,,2.675,353.450,326.139,,,,,1
7,30,2025,35.701,25.580,0.547,21.665,,4.697,24.020,165.466,,,,,1
7,31,2025,38.782,26.519,0.000,18.731,,4.914,59.915,207.135,,,,,1
8,1,2025,37.377,26.217,0.000,19.011,,2.491,89.339,217.854,,,,,1
8,2,2025,38.336,23.230,19.859,19.913,,1.731,176.113,309.149,,,,,1
8,3,2025,32.080,22.277,48.924,22.599,,3.173,328.636,160.680,,,,,1
8,4,2025,31.067,21.948,26.861,23.543,,1.571,237.738,208.846,,,,,1
8,5,2025,33.231,16.890,0.000,19.364,,2.194,242.966,292.702,,,,,1
8,6,2025,34.390,15.477,0.000,14.228,,2.257,300.032,350.754,,,,,1
8,7,2025,34.919,18.846,0.000,18.718,,2.672,7.430,334.743,,,,,1
8,8,2025,34.849,21.859,0.000,19.991,,3.457,32.478,308.123,,,,,1
8,9,2025,35.150,22.065,0.000,20.109,,3.879,35.174,318.564,,,,,1
8,10,2025,34.948,22.935,0.000,20.426,,2.939,28.968,283.184,,,,,1
8,11,2025,34.471,22.480,0.000,20.248,,2.502,359.964,292.285,,,,,1
8,12,2025,34.721,22.503,0.000,20.253,,3.123,354.586,328.661,,,,,1
8,13,2025,34.468,22.667,0.000,20.524,,2.565,14.978,280.555,,,,,1
8,14,2025,35.759,23.323,0.000,19.949,,2.204,3.099,272.691,,,,,1
8,15,2025,35.966,23.084,0.000,20.871,,2.296,12.733,275.995,,,,,1
8,16,2025,35.776,24.906,10.688,22.319,,1.489,9.532,171.972,,,,,1
8,17,2025,34.436,22.391,3.664,22.290,,1.619,359.402,272.309,,,,,1
8,18,2025,34.959,21.283,0.409,19.628,,0.225,23.703,275.942,,,,,1
8,19,2025,34.656,20.071,0.000,19.383,,2.382,178.649,250.728,,,,,1
8,20,2025,35.031,21.313,0.380,19.567,,1.426,195.530,215.546,,,,,1
8,21,2025,33.447,21.799,1.788,20.192,,2.664,341.745,195.560,,,,,1
8,22,2025,30.385,21.921,2.869,21.025,,2.794,318.441,162.459,,,,,1
8,23,2025,28.667,21.754,0.958,21.832,,3.035,303.950,167.594,,,,,1
8,24,2025,27.171,20.585,1.511,21.736,,3.157,299.575,195.085,,,,,1
8,25,2025,28.929,17.925,2.752,20.770,,2.693,288.409,210.460,,,,,1
8,26,2025,29.447,17.915,0.772,20.667,,2.342,303.122,195.613,,,,,1
8,27,2025,31.565,18.873,0.788,20.341,,1.848,347.912,208.439,,,,,1
8,28,2025,32.724,20.454,0.365,21.079,,1.795,13.471,193.830,,,,,1
8,29,2025,31.916,20.888,0.597,20.763,,1.405,177.719,195.776,,,,,1
8,30,2025,32.527,20.168,0.332,19.305,,1.454,221.426,264.939,,,,,1
8,31,2025,32.106,21.369,0.000,19.868,,2.023,353.214,199.482,,,,,1
9,1,2025,30.086,21.356,0.303,21.055,,2.946,357.350,167.978,,,,,1
9,2,2025,32.493,21.250,5.537,21.262,,1.876,39.926,168.145,,,,,1
9,3,2025,30.341,21.238,0.000,21.656,,3.032,189.448,179.289,,,,,1
9,4,2025,31.465,16.834,0.314,16.429,,2.477,229.234,282.487,,,,,1
9,5,2025,30.942,16.073,2.062,17.541,,1.863,260.769,195.160,,,,,1
9,6,2025,30.406,16.473,7.779,19.550,,2.028,277.553,223.310,,,,,1
9,7,2025,29.265,17.065,0.000,20.127,,3.131,298.108,200.861,,,,,1
9,8,2025,29.113,16.388,0.313,18.697,,3.513,313.754,196.423,,,,,1
9,9,2025,30.103,16.697,2.285,17.788,,3.167,327.544,250.652,,,,,1
9,10,2025,30.193,21.023,17.729,20.443,,1.531,24.166,177.207,,,,,1
9,11,2025,30.682,19.528,30.612,21.706,,3.101,191.425,126.489,,,,,1
9,12,2025,27.962,14.775,0.657,19.828,,3.772,202.554,244.072,,,,,1
9,13,2025,25.952,13.396,5.672,19.674,,2.267,217.303,182.316,,,,,1
9,14,2025,29.648,14.082,0.000,18.285,,1.902,216.516,252.035,,,,,1
9,15,2025,31.357,15.018,0.000,17.178,,1.755,210.547,258.429,,,,,1
9,16,2025,31.717,17.023,0.000,17.729,,1.123,347.978,228.018,,,,,1
9,17,2025,30.755,20.951,21.221,20.430,,1.669,326.318,199.157,,,,,1
9,18,2025,29.805,17.580,0.000,20.344,,3.075,328.456,175.728,,,,,1
9,19,2025,29.788,16.354,0.000,18.802,,3.118,326.935,235.088,,,,,1
9,20,2025,30.461,15.475,0.000,17.520,,3.763,310.155,243.543,,,,,1
9,21,2025,30.094,15.849,0.000,19.117,,3.723,292.726,200.082,,,,,1
9,22,2025,25.272,18.648,5.609,21.960,,3.043,306.136,130.202,,,,,1
9,23,2025,29.545,20.172,2.714,21.728,,2.836,358.889,186.566,,,,,1
9,24,2025,31.293,20.693,0.000,20.682,,2.005,80.911,207.217,,,,,1
9,25,2025,32.813,21.581,0.859,20.458,,2.835,124.757,195.513,,,,,1
9,26,2025,31.891,23.268,4.206,22.145,,2.125,253.342,157.261,,,,,1
9,27,2025,30.995,22.822,16.025,22.859,,3.304,314.706,132.404,,,,,1
9,28,2025,29.415,21.130,0.000,21.335,,3.797,332.896,184.180,,,,,1
9,29,2025,30.727,18.123,0.000,18.721,,2.514,41.135,230.404,,,,,1
9,30,2025,28.419,22.665,0.000,16.516,,4.189,156.097,193.011,,,,,1
10,1,2025,23.517,10.159,0.000,3.668,,7.227,163.020,254.112,,,,,1
10,2,2025,18.843,6.092,0.000,4.536,,5.767,147.991,252.901,,,,,1
10,3,2025,22.385,3.987,0.000,-0.637,,3.546,154.842,250.978,,,,,1
10,4,2025,25.705,5.649,0.000,2.238,,1.773,238.514,246.270,,,,,1
10,5,2025,25.618,7.942,0.000,5.732,,1.913,316.153,241.576,,,,,1
10,6,2025,29.148,9.238,0.000,4.117,,1.495,72.569,239.359,,,,,1
10,7,2025,21.775,9.178,0.000,0.311,,6.342,187.889,240.529,,,,,1
10,8,2025,14.773,-1.100,0.000,-9.880,,2.849,244.440,249.921,,,,,1
10,9,2025,17.893,2.264,0.000,-3.213,,4.524,319.029,154.395,,,,,1
10,10,2025,23.191,6.743,0.000,6.066,,6.958,329.246,221.646,,,,,1
10,11,2025,25.601,12.727,0.000,13.508,,7.073,319.730,162.248,,,,,1
10,12,2025,25.492,18.577,36.579,17.644,,5.999,333.478,91.136,,,,,1
10,13,2025,27.069,17.859,3.814,19.155,,3.999,325.243,108.785,,,,,1
10,14,2025,27.087,18.059,1.748,18.551,,2.585,289.018,109.920,,,,,1
10,15,2025,27.444,16.352,0.339,17.550,,2.959,301.886,123.797,,,,,1
10,16,2025,28.152,16.775,0.000,17.002,,2.648,296.534,125.030,,,,,1
10,17,2025,27.789,16.334,4.742,17.201,,3.044,297.864,124.752,,,,,1
10,18,2025,27.278,19.107,12.761,18.659,,2.378,313.239,119.541,,,,,1
10,19,2025,27.825,16.378,2.912,17.729,,1.981,330.500,145.735,,,,,1
10,20,2025,28.116,17.390,1.291,17.786,,3.087,10.151,156.430,,,,,1
10,21,2025,26.923,17.020,0.000,17.325,,2.579,239.573,194.069,,,,,1
10,22,2025,29.716,18.877,14.305,17.703,,4.844,305.139,101.562,,,,,1
10,23,2025,25.876,17.320,12.874,19.230,,0.847,314.158,81.032,,,,,1
10,24,2025,19.834,6.199,0.000,4.067,,5.532,209.726,208.503,,,,,1
10,25,2025,19.541,3.362,0.000,2.096,,2.206,239.298,197.900,,,,,1
10,26,2025,21.624,7.792,0.000,6.550,,2.170,291.602,183.953,,,,,1
10,27,2025,22.869,8.187,0.000,8.926,,1.824,293.463,185.802,,,,,1
10,28,2025,25.497,9.057,0.000,7.676,,3.402,316.044,169.697,,,,,1
10,29,2025,24.871,13.375,0.298,11.219,,4.885,322.750,110.642,,,,,1
10,30,2025,21.663,11.755,39.883,14.504,,2.977,0.984,53.855,,,,,1
10,31,2025,19.042,5.515,2.032,5.236,,4.099,71.674,172.297,,,,,1
11,1,2025,18.699,7.882,0.576,4.190,,6.295,66.326,170.821,,,,,1
11,2,2025,17.875,5.494,0.000,0.452,,4.116,106.959,170.999,,,,,1
11,3,2025,18.184,3.968,0.000,1.834,,1.942,135.132,170.554,,,,,1
11,4,2025,19.269,7.497,0.000,5.824,,2.351,50.730,103.548,,,,,1
11,5,2025,16.082,4.201,0.000,4.431,,2.418,144.989,162.464,,,,,1
11,6,2025,9.705,0.471,0.292,3.720,,2.651,343.175,59.966,,,,,1
11,7,2025,13.190,3.111,0.000,4.847,,1.305,70.227,146.065,,,,,1
11,8,2025,25.199,7.452,2.743,10.441,,7.619,354.647,104.158,,,,,1
11,9,2025,20.669,5.882,6.985,7.021,,4.550,155.605,97.595,,,,,1
11,10,2025,8.640,-1.975,0.000,-5.854,,4.323,138.554,157.228,,,,,1
11,11,2025,10.389,-3.850,0.000,-7.010,,2.571,324.035,156.080,,,,,1
11,12,2025,14.539,-0.445,1.724,-3.172,,3.850,299.179,102.760,,,,,1
11,13,2025,20.416,8.312,15.902,12.883,,4.924,305.656,38.042,,,,,1
11,14,2025,23.696,17.770,10.666,17.545,,6.691,345.683,56.907,,,,,1
11,15,2025,25.106,12.061,6.006,13.016,,4.727,54.898,139.382,,,,,1
11,16,2025,25.089,7.090,0.000,4.557,,3.464,20.669,142.587,,,,,1
11,17,2025,26.917,12.652,0.000,12.871,,4.213,357.719,124.808,,,,,1
11,18,2025,22.919,14.801,12.823,16.753,,6.290,354.540,59.166,,,,,1
11,19,2025,22.518,9.646,0.792,5.687,,4.269,97.727,145.612,,,,,1
11,20,2025,21.787,4.220,0.000,2.961,,2.801,347.210,140.002,,,,,1
11,21,2025,21.577,6.965,0.000,6.302,,4.105,343.853,111.775,,,,,1
11,22,2025,18.543,9.396,4.588,11.136,,3.543,117.998,88.391,,,,,1
11,23,2025,12.499,-0.061,0.000,0.388,,3.553,202.429,138.830,,,,,1
11,24,2025,14.815,-0.896,0.000,-0.530,,2.511,301.731,132.219,,,,,1
11,25,2025,13.781,1.440,0.000,1.757,,2.922,308.821,68.577,,,,,1
11,26,2025,17.271,7.273,0.000,4.392,,2.709,290.255,95.302,,,,,1
11,27,2025,18.860,1.664,0.000,0.151,,2.929,294.742,133.897,,,,,1
11,28,2025,19.616,3.656,0.000,0.791,,4.331,322.907,134.850,,,,,1
11,29,2025,22.656,12.532,10.560,8.757,,4.197,13.391,47.406,,,,,1
11,30,2025,14.821,0.047,0.782,-6.008,,4.620,209.574,56.722,,,,,1
12,1,2025,10.623,-1.185,4.139,-5.229,,3.559,284.235,66.829,,,,,1
12,2,2025,19.236,6.003,13.795,9.658,,5.004,332.705,46.461,,,,,1
12,3,2025,25.594,16.291,9.712,14.548,,5.623,327.352,60.354,,,,,1
12,4,2025,25.551,16.286,14.908,16.718,,8.049,340.298,46.363,,,,,1
12,5,2025,23.436,10.378,4.145,8.421,,4.749,41.259,126.196,,,,,1
12,6,2025,11.305,3.563,0.000,2.302,,4.865,134.406,104.093,,,,,1
12,7,2025,12.145,-0.998,0.000,-2.281,,3.087,95.915,121.913,,,,,1
12,8,2025,10.808,2.997,0.000,1.971,,5.833,143.632,90.018,,,,,1
12,9,2025,15.200,-0.814,0.000,0.292,,2.185,54.406,126.277,,,,,1
12,10,2025,16.446,1.817,0.000,3.354,,1.264,274.602,120.087,,,,,1
12,11,2025,10.710,1.649,0.798,0.332,,3.718,251.821,46.466,,,,,1
12,12,2025,12.676,6.785,5.610,2.559,,3.964,271.238,56.402,,,,,1
12,13,2025,18.113,10.188,11.526,9.444,,3.038,328.580,46.656,,,,,1
12,14,2025,14.747,1.999,1.108,-0.049,,4.861,124.367,126.679,,,,,1
12,15,2025,9.465,-1.831,0.000,-1.138,,2.658,207.216,112.537,,,,,1
12,16,2025,8.777,2.396,0.535,0.595,,3.031,201.982,51.735,,,,,1
12,17,2025,9.208,-1.437,0.000,-0.337,,3.324,134.452,91.872,,,,,1
12,18,2025,5.618,-2.625,0.000,-5.686,,5.533,137.122,114.384,,,,,1
12,19,2025,6.095,-1.550,1.700,-3.871,,6.474,111.679,61.340,,,,,1
12,20,2025,2.840,-4.376,0.337,-7.907,,4.362,133.407,119.105,,,,,1
12,21,2025,16.089,-1.789,0.000,-3.535,,5.009,77.695,125.278,,,,,1
12,22,2025,15.424,3.002,0.000,1.131,,3.258,186.380,117.055,,,,,1
12,23,2025,13.669,1.197,0.000,1.501,,4.175,321.841,64.996,,,,,1
12,24,2025,15.873,8.503,3.759,3.552,,5.456,318.520,60.543,,,,,1
12,25,2025,14.814,9.070,29.994,11.942,,4.646,346.080,32.420,,,,,1
12,26,2025,18.034,9.118,8.484,12.556,,2.407,312.114,60.898,,,,,1
12,27,2025,21.244,20.685,63.072,14.297,,4.441,355.331,26.402,,,,,1
12,28,2025,18.880,8.407,7.186,6.229,,5.345,179.261,126.988,,,,,1
12,29,2025,15.428,0.165,0.000,-1.278,,5.559,347.395,125.966,,,,,1
12,30,2025,12.871,1.186,0.000,0.038,,5.536,128.177,124.272,,,,,1
12,31,2025,1.805,-3.063,0.000,-8.457,,5.741,143.202,102.297,,,,,1
