Month,Day,Year,Max_Air_Temperature,Min_Air_Temperature,Precip,Dew_Point,Sky_Cover,Wind_Speed,Wind_Direction,Solar_Radiation,Storm_Type_ID,Potential_ET,Actual_ET,Actual_EI,Input_Units_Code
1,1,1980,9.20,2.83,0.00,0.70,,3.60,114.97,122.84,,2.31,,,1
1,2,1980,10.05,1.01,0.33,-3.41,,0.98,151.95,84.59,,1.32,,,1
1,3,1980,7.48,2.44,10.39,-1.41,,1.94,273.50,41.89,,0.68,,,1
1,4,1980,6.41,1.34,2.30,0.36,,5.37,137.89,107.22,,2.60,,,1
1,5,1980,4.74,0.25,0.00,-1.99,,3.23,155.02,92.90,,2.14,,,1
1,6,1980,9.80,-0.80,1.50,-5.13,,5.59,334.66,124.52,,2.53,,,1
1,7,1980,7.86,4.08,9.41,-0.13,,3.73,231.41,39.78,,1.08,,,1
1,8,1980,9.33,2.02,0.00,0.05,,2.19,217.20,99.23,,2.26,,,1
1,9,1980,10.03,2.97,0.31,0.51,,2.82,201.53,121.93,,2.50,,,1
1,10,1980,17.09,2.30,1.73,0.27,,5.87,318.11,60.59,,1.21,,,1
1,11,1980,19.67,3.01,23.63,6.79,,7.96,178.73,79.16,,3.01,,,1
1,12,1980,6.69,0.40,0.00,0.83,,5.20,224.40,103.72,,4.27,,,1
1,13,1980,12.54,2.38,0.00,-0.33,,3.94,316.74,62.11,,2.21,,,1
1,14,1980,17.08,4.62,0.00,4.77,,2.25,290.84,127.73,,2.07,,,1
1,15,1980,18.14,7.23,0.00,3.67,,3.84,318.67,109.83,,2.19,,,1
1,16,1980,13.45,9.72,2.59,6.21,,5.95,333.09,45.51,,1.15,,,1
1,17,1980,15.97,9.68,6.48,10.64,,2.21,277.88,70.38,,1.18,,,1
1,18,1980,17.51,8.33,3.09,8.57,,2.45,158.57,128.17,,2.50,,,1
1,19,1980,16.58,4.68,1.55,0.56,,1.90,227.10,134.14,,2.35,,,1
1,20,1980,15.40,8.07,2.57,2.42,,2.45,175.36,114.40,,3.02,,,1
1,21,1980,9.74,6.98,16.24,6.44,,2.60,273.22,31.42,,1.04,,,1
1,22,1980,9.35,5.47,18.42,6.06,,3.54,161.24,36.02,,1.22,,,1
1,23,1980,5.00,0.07,0.00,-1.55,,5.74,121.18,141.35,,3.43,,,1
1,24,1980,14.22,-0.31,0.00,-2.37,,5.88,45.93,140.33,,3.44,,,1
1,25,1980,14.27,2.49,0.00,2.91,,4.12,52.41,94.10,,2.15,,,1
1,26,1980,11.39,7.70,6.80,6.38,,2.34,191.17,40.37,,0.92,,,1
1,27,1980,7.23,2.75,0.00,2.50,,4.04,169.59,75.85,,2.22,,,1
1,28,1980,6.15,1.18,0.00,-0.35,,2.99,194.95,87.73,,2.24,,,1
1,29,1980,1.78,-0.56,3.12,-2.03,,4.26,210.55,60.71,,1.07,,,1
1,30,1980,1.64,-3.60,11.93,-1.90,,2.92,236.96,45.12,,0.47,,,1
1,31,1980,-1.47,-5.65,0.27,-5.98,,7.09,171.02,115.41,,2.09,,,1
2,1,1980,-1.97,-7.59,0.00,-10.10,,4.55,185.84,138.60,,2.10,,,1
2,2,1980,0.26,-9.01,0.00,-10.81,,1.70,230.76,153.90,,1.09,,,1
2,3,1980,1.32,-3.23,0.00,-6.97,,1.31,199.07,52.45,,0.52,,,1
2,4,1980,3.71,-2.26,0.00,-4.30,,3.29,228.22,126.02,,2.03,,,1
2,5,1980,2.43,-1.63,2.85,-2.31,,3.36,206.47,37.16,,0.56,,,1
2,6,1980,3.34,-0.71,0.13,-0.78,,5.51,134.28,122.07,,2.83,,,1
2,7,1980,3.24,-2.28,5.39,-5.79,,3.56,235.82,88.69,,2.01,,,1
2,8,1980,2.65,-1.14,22.03,-2.20,,3.81,275.31,45.78,,0.30,,,1
2,9,1980,4.82,-0.72,16.87,0.53,,4.82,205.74,53.50,,1.34,,,1
2,10,1980,3.11,-3.73,0.00,-4.42,,4.20,163.16,164.92,,2.57,,,1
2,11,1980,6.16,-3.85,0.00,-8.25,,2.62,104.59,165.05,,2.40,,,1
2,12,1980,5.24,-3.55,0.00,-6.00,,2.48,173.45,162.08,,2.30,,,1
2,13,1980,9.89,-4.27,0.00,-6.10,,2.86,305.34,167.23,,2.77,,,1
2,14,1980,15.13,-0.12,0.00,-3.80,,2.84,315.99,129.08,,2.58,,,1
2,15,1980,18.31,4.49,3.44,1.93,,4.16,137.95,102.75,,2.00,,,1
2,16,1980,13.06,-4.41,0.81,-0.59,,7.56,164.40,89.72,,2.93,,,1
2,17,1980,2.12,-7.22,0.00,-9.66,,4.22,182.37,178.54,,3.36,,,1
2,18,1980,6.66,-6.11,0.34,-10.51,,3.49,293.59,166.33,,3.13,,,1
2,19,1980,10.14,1.87,1.83,-1.41,,6.35,328.50,45.16,,1.32,,,1
2,20,1980,20.31,8.58,0.00,5.41,,3.72,215.91,143.46,,2.76,,,1
2,21,1980,23.81,12.87,0.00,7.49,,5.85,136.59,143.60,,3.58,,,1
2,22,1980,23.27,12.25,0.64,12.81,,3.37,90.44,174.56,,4.31,,,1
2,23,1980,21.20,10.16,0.00,8.66,,3.94,113.10,176.50,,4.48,,,1
2,24,1980,15.45,6.00,0.00,3.64,,3.50,195.56,181.92,,4.25,,,1
2,25,1980,10.50,-1.66,0.00,1.24,,6.85,136.60,178.75,,5.24,,,1
2,26,1980,3.64,-4.46,0.00,-7.63,,3.93,127.89,192.40,,4.18,,,1
2,27,1980,14.55,-1.62,0.00,-4.87,,3.94,64.52,189.31,,4.24,,,1
2,28,1980,21.07,2.47,0.00,0.55,,5.12,71.22,185.91,,4.84,,,1
2,29,1980,11.14,2.70,0.22,1.11,,5.68,220.60,179.97,,4.72,,,1
3,1,1980,3.68,-8.46,3.85,-5.62,,7.83,188.15,73.53,,2.29,,,1
3,2,1980,-1.97,-9.31,0.00,-9.59,,7.37,160.60,218.85,,3.20,,,1
3,3,1980,6.67,-8.13,0.31,-12.15,,3.25,232.08,201.61,,3.41,,,1
3,4,1980,13.88,0.27,6.68,-3.78,,7.27,246.23,103.15,,1.73,,,1
3,5,1980,13.48,2.21,5.19,4.58,,5.20,114.91,212.97,,4.20,,,1
3,6,1980,14.53,-0.78,34.28,-1.67,,2.72,219.83,200.92,,3.50,,,1
3,7,1980,18.32,7.88,45.30,4.04,,5.69,340.02,98.21,,1.57,,,1
3,8,1980,24.15,12.21,1.25,13.73,,4.65,93.40,202.98,,4.88,,,1
3,9,1980,16.43,4.33,0.00,2.10,,2.55,233.92,229.24,,4.71,,,1
3,10,1980,20.58,7.49,0.00,2.64,,3.05,134.95,227.12,,5.52,,,1
3,11,1980,12.10,3.53,3.29,4.36,,5.16,230.18,189.88,,5.07,,,1
3,12,1980,15.72,2.62,37.37,4.62,,7.25,298.30,127.70,,3.01,,,1
3,13,1980,16.46,5.32,0.12,5.85,,5.33,162.57,213.88,,5.46,,,1
3,14,1980,13.03,0.00,0.00,-1.78,,3.19,198.38,240.69,,4.75,,,1
3,15,1980,17.12,1.15,0.00,-1.36,,4.12,304.51,216.65,,5.23,,,1
3,16,1980,18.06,8.47,68.82,6.04,,7.76,333.45,62.62,,1.33,,,1
3,17,1980,20.05,6.11,39.98,8.71,,6.78,121.03,138.95,,3.76,,,1
3,18,1980,12.61,0.36,1.38,-1.61,,3.90,201.69,248.26,,5.15,,,1
3,19,1980,12.61,2.05,10.97,0.04,,3.86,317.46,78.30,,2.02,,,1
3,20,1980,22.08,9.43,56.55,5.52,,6.55,92.30,110.55,,2.79,,,1
3,21,1980,16.01,4.49,1.40,4.76,,6.74,144.22,251.30,,6.39,,,1
3,22,1980,15.32,2.38,0.00,-1.10,,2.60,235.19,250.69,,4.91,,,1
3,23,1980,14.13,6.20,11.16,3.74,,5.21,300.24,80.52,,2.56,,,1
3,24,1980,15.75,8.41,12.94,9.36,,6.83,100.07,224.31,,5.64,,,1
3,25,1980,13.96,6.56,0.00,6.84,,2.81,192.72,174.21,,3.49,,,1
3,26,1980,14.14,6.95,0.66,5.22,,1.94,241.22,180.29,,3.23,,,1
3,27,1980,17.80,6.74,42.16,2.55,,3.90,272.32,149.08,,2.85,,,1
3,28,1980,20.33,12.26,30.28,8.62,,4.54,152.40,143.47,,2.70,,,1
3,29,1980,20.31,9.28,7.57,8.40,,5.01,308.12,156.23,,3.25,,,1
3,30,1980,16.14,10.28,0.51,9.24,,6.05,90.26,221.50,,5.94,,,1
3,31,1980,15.64,8.01,0.00,5.75,,4.14,122.49,219.98,,5.22,,,1
4,1,1980,19.84,6.37,0.00,1.25,,3.31,303.99,257.18,,5.19,,,1
4,2,1980,22.37,9.12,0.00,6.52,,4.07,324.22,162.81,,3.89,,,1
4,3,1980,22.26,11.69,0.30,12.26,,3.42,200.73,105.32,,2.02,,,1
4,4,1980,17.21,8.50,0.00,8.51,,5.89,141.70,247.61,,6.27,,,1
4,5,1980,15.58,5.63,0.00,1.85,,2.36,200.44,263.81,,5.39,,,1
4,6,1980,17.49,5.66,0.00,3.06,,4.75,323.55,183.78,,4.48,,,1
4,7,1980,24.31,10.74,0.02,10.86,,6.74,326.78,260.31,,5.56,,,1
4,8,1980,21.26,9.76,0.88,13.01,,7.39,115.36,258.18,,7.32,,,1
4,9,1980,17.70,6.10,0.00,6.12,,5.26,89.62,274.83,,6.86,,,1
4,10,1980,20.76,4.10,7.63,3.65,,2.72,100.37,268.89,,6.12,,,1
4,11,1980,21.08,5.88,41.10,6.85,,5.55,314.08,144.02,,3.47,,,1
4,12,1980,18.79,13.24,49.53,10.85,,3.33,212.45,147.95,,2.87,,,1
4,13,1980,13.12,6.33,38.72,6.01,,6.17,197.36,69.16,,1.86,,,1
4,14,1980,10.19,4.62,0.72,3.25,,6.31,75.83,121.47,,3.01,,,1
4,15,1980,15.78,4.68,0.00,0.64,,4.62,83.50,282.13,,6.16,,,1
4,16,1980,20.47,6.26,1.04,2.09,,2.11,200.63,281.23,,5.78,,,1
4,17,1980,21.53,7.64,2.65,5.61,,3.47,280.67,227.91,,5.44,,,1
4,18,1980,21.19,13.84,27.75,10.08,,2.37,266.33,223.15,,5.40,,,1
4,19,1980,23.18,12.98,0.87,7.27,,1.59,196.88,278.85,,6.35,,,1
4,20,1980,24.60,13.50,0.00,7.39,,2.15,100.46,281.61,,6.58,,,1
4,21,1980,26.55,13.21,0.00,9.00,,3.44,121.14,279.93,,6.98,,,1
4,22,1980,27.67,15.18,0.00,9.36,,1.17,115.09,282.78,,6.59,,,1
4,23,1980,27.46,15.93,0.00,11.07,,3.05,77.07,268.00,,6.88,,,1
4,24,1980,25.91,14.38,0.08,13.45,,3.87,57.90,274.01,,6.93,,,1
4,25,1980,21.19,13.08,30.55,13.97,,2.96,273.85,153.78,,3.41,,,1
4,26,1980,22.63,12.16,6.12,12.63,,3.30,150.08,237.11,,5.47,,,1
4,27,1980,14.66,8.76,1.29,9.99,,4.64,131.61,162.90,,3.44,,,1
4,28,1980,19.29,10.61,0.00,7.38,,4.71,96.71,204.55,,5.52,,,1
4,29,1980,21.10,11.95,0.00,6.49,,3.75,111.97,292.88,,6.97,,,1
4,30,1980,23.98,9.74,0.00,7.39,,1.96,219.11,289.27,,6.29,,,1
5,1,1980,18.37,13.12,0.65,10.74,,2.21,272.23,93.61,,1.92,,,1
5,2,1980,21.72,15.60,1.89,13.04,,1.52,230.85,186.77,,4.16,,,1
5,3,1980,22.66,15.82,0.67,12.36,,2.65,183.73,219.97,,5.31,,,1
5,4,1980,24.38,16.01,0.00,8.63,,2.76,144.14,324.39,,7.63,,,1
5,5,1980,25.93,13.46,0.00,10.16,,3.13,108.09,316.17,,7.49,,,1
5,6,1980,26.94,13.97,0.00,9.90,,3.64,86.58,324.97,,7.72,,,1
5,7,1980,27.52,15.34,0.19,11.90,,3.45,60.77,288.08,,7.03,,,1
5,8,1980,19.48,11.07,0.01,13.22,,4.24,171.40,330.27,,7.77,,,1
5,9,1980,18.35,7.26,0.00,6.28,,3.14,219.32,341.45,,6.96,,,1
5,10,1980,25.27,7.92,0.00,5.83,,5.12,282.64,329.20,,7.60,,,1
5,11,1980,29.33,16.44,0.00,12.68,,5.64,55.48,314.10,,7.35,,,1
5,12,1980,30.06,18.05,0.35,18.90,,5.52,39.73,266.51,,7.11,,,1
5,13,1980,29.65,19.99,0.03,18.22,,4.26,31.01,236.85,,5.92,,,1
5,14,1980,23.76,16.38,2.64,16.05,,3.18,166.06,216.45,,4.87,,,1
5,15,1980,25.04,14.40,2.24,13.61,,3.87,248.00,216.32,,5.39,,,1
5,16,1980,23.26,19.70,14.59,15.94,,4.03,273.17,191.76,,4.22,,,1
5,17,1980,25.30,18.13,6.31,17.50,,3.12,130.77,263.97,,5.66,,,1
5,18,1980,27.95,17.92,0.73,15.35,,2.71,151.70,283.33,,6.64,,,1
5,19,1980,27.01,21.03,6.84,17.41,,2.24,107.14,211.35,,5.26,,,1
5,20,1980,24.20,20.53,2.42,16.29,,2.30,135.40,191.78,,4.74,,,1
5,21,1980,25.35,18.98,3.54,13.06,,2.11,284.15,232.99,,5.51,,,1
5,22,1980,23.74,19.21,24.13,15.30,,3.14,303.68,172.26,,4.36,,,1
5,23,1980,23.66,18.56,2.06,15.97,,3.28,128.69,186.73,,4.70,,,1
5,24,1980,27.64,19.49,0.00,14.76,,2.22,56.46,273.94,,6.85,,,1
5,25,1980,29.56,21.25,0.53,17.59,,1.67,173.72,219.75,,5.45,,,1
5,26,1980,29.21,21.47,0.00,16.49,,3.14,216.19,334.11,,8.23,,,1
5,27,1980,29.96,18.41,3.12,13.20,,1.74,258.58,336.15,,7.64,,,1
5,28,1980,29.86,20.09,0.00,14.53,,2.88,132.60,233.08,,5.98,,,1
5,29,1980,29.21,20.78,0.27,17.51,,3.30,154.71,229.42,,6.43,,,1
5,30,1980,29.25,21.71,0.00,19.63,,4.10,151.96,321.77,,8.70,,,1
5,31,1980,30.27,20.89,0.00,18.11,,3.51,203.91,290.68,,7.70,,,1
6,1,1980,30.24,19.73,0.00,17.87,,5.05,57.94,343.65,,8.82,,,1
6,2,1980,30.51,18.75,0.00,19.03,,4.68,32.29,307.76,,7.71,,,1
6,3,1980,32.49,19.49,0.00,20.02,,3.02,75.44,350.74,,8.05,,,1
6,4,1980,32.67,21.45,0.00,19.06,,2.12,167.38,322.89,,7.79,,,1
6,5,1980,32.47,22.56,0.00,20.24,,3.31,137.11,337.41,,8.43,,,1
6,6,1980,32.75,24.49,0.00,20.54,,4.18,33.48,345.40,,9.11,,,1
6,7,1980,33.00,23.16,0.00,21.25,,4.33,40.32,351.37,,9.11,,,1
6,8,1980,30.78,18.07,0.00,22.23,,4.60,137.99,317.46,,8.16,,,1
6,9,1980,21.95,13.56,0.00,12.61,,3.11,181.71,285.00,,6.46,,,1
6,10,1980,27.39,13.65,0.00,10.14,,1.98,116.38,363.55,,7.93,,,1
6,11,1980,29.57,18.00,0.00,11.68,,1.96,159.18,359.19,,8.48,,,1
6,12,1980,27.64,14.35,0.00,10.32,,2.73,239.21,367.80,,8.42,,,1
6,13,1980,29.92,15.54,0.00,11.30,,2.56,203.57,365.06,,8.39,,,1
6,14,1980,31.48,17.42,0.00,13.46,,4.21,96.50,354.79,,9.06,,,1
6,15,1980,31.75,18.98,0.00,17.61,,4.97,37.36,358.86,,9.45,,,1
6,16,1980,30.66,22.46,18.18,20.84,,3.50,49.14,248.86,,6.62,,,1
6,17,1980,30.02,23.53,7.83,19.02,,1.55,135.35,188.68,,5.02,,,1
6,18,1980,28.29,23.88,12.94,20.14,,1.67,119.60,162.85,,4.10,,,1
6,19,1980,30.47,23.62,10.65,20.47,,2.44,191.48,225.74,,5.74,,,1
6,20,1980,31.07,21.58,0.08,18.24,,2.33,195.89,319.15,,7.44,,,1
6,21,1980,27.75,21.49,0.02,18.41,,1.76,255.85,159.39,,4.31,,,1
6,22,1980,30.80,23.41,0.38,18.47,,2.08,284.79,262.17,,6.87,,,1
6,23,1980,26.96,23.73,22.27,21.03,,3.53,165.72,167.61,,4.46,,,1
6,24,1980,28.23,23.14,33.28,18.84,,4.36,128.99,206.54,,5.34,,,1
6,25,1980,32.41,22.78,0.32,19.30,,1.64,139.21,265.03,,6.30,,,1
6,26,1980,33.99,26.34,0.00,21.32,,1.93,283.17,345.27,,8.61,,,1
6,27,1980,33.88,23.56,0.00,20.40,,3.33,323.75,349.63,,8.55,,,1
6,28,1980,33.51,23.71,0.01,21.55,,4.41,136.12,321.84,,8.40,,,1
6,29,1980,33.00,25.03,4.44,23.27,,4.63,89.62,289.29,,7.82,,,1
6,30,1980,34.31,24.35,0.00,19.86,,3.04,73.78,352.21,,8.81,,,1
7,1,1980,35.81,24.80,0.00,21.26,,2.48,60.61,380.06,,8.85,,,1
7,2,1980,35.96,25.64,0.00,22.91,,2.43,199.28,378.76,,8.55,,,1
7,3,1980,34.22,25.50,0.00,23.98,,3.81,163.27,383.45,,9.16,,,1
7,4,1980,34.02,23.18,0.00,22.09,,3.40,68.39,383.73,,8.94,,,1
7,5,1980,35.26,23.84,0.00,22.51,,3.26,46.27,380.72,,8.81,,,1
7,6,1980,35.53,25.48,0.00,23.01,,2.98,81.28,367.20,,8.68,,,1
7,7,1980,35.28,26.34,0.00,23.42,,2.71,98.63,326.69,,8.09,,,1
7,8,1980,35.28,28.53,0.00,23.03,,2.28,56.08,356.34,,8.67,,,1
7,9,1980,35.72,27.09,0.00,23.85,,2.64,48.53,381.40,,9.18,,,1
7,10,1980,35.23,25.16,0.00,22.63,,3.74,56.87,379.87,,9.35,,,1
7,11,1980,35.32,24.43,0.00,23.61,,3.89,72.47,380.97,,9.47,,,1
7,12,1980,35.89,24.28,0.00,23.13,,3.65,77.67,380.93,,9.39,,,1
7,13,1980,36.59,24.05,0.00,22.39,,3.86,79.60,380.79,,9.51,,,1
7,14,1980,36.36,25.22,0.00,22.86,,2.96,89.86,378.12,,9.16,,,1
7,15,1980,36.61,25.52,0.00,22.63,,2.27,73.52,377.88,,9.12,,,1
7,16,1980,36.50,25.91,0.00,22.73,,2.63,73.80,376.52,,9.32,,,1
7,17,1980,36.17,24.96,0.54,20.82,,2.15,68.58,377.35,,9.13,,,1
7,18,1980,34.96,25.92,0.61,22.41,,1.32,97.31,353.94,,8.40,,,1
7,19,1980,35.01,25.45,0.97,18.49,,1.76,303.78,367.61,,8.69,,,1
7,20,1980,30.21,24.93,1.95,20.55,,4.38,311.72,243.57,,6.84,,,1
7,21,1980,27.92,24.12,12.56,22.35,,4.71,327.52,166.84,,4.76,,,1
7,22,1980,27.93,23.59,9.98,22.14,,2.68,118.91,219.82,,5.14,,,1
7,23,1980,30.10,22.83,0.70,22.06,,1.74,249.64,252.61,,5.83,,,1
7,24,1980,31.26,23.46,0.48,19.91,,2.24,258.47,330.60,,7.71,,,1
7,25,1980,30.56,23.81,0.06,19.50,,1.80,326.74,286.10,,6.66,,,1
7,26,1980,31.49,23.89,21.50,20.42,,2.96,109.32,322.47,,7.53,,,1
7,27,1980,30.04,24.38,2.23,21.39,,3.18,105.91,211.34,,5.05,,,1
7,28,1980,31.82,23.65,0.26,21.12,,1.54,100.88,294.26,,6.74,,,1
7,29,1980,33.62,24.44,0.00,18.21,,2.27,139.10,371.04,,8.60,,,1
7,30,1980,35.62,22.36,0.31,19.77,,2.39,92.02,360.89,,8.30,,,1
7,31,1980,35.27,24.44,0.00,21.86,,3.13,173.51,324.08,,7.91,,,1
8,1,1980,33.40,23.41,2.99,21.21,,3.20,80.88,297.12,,7.89,,,1
8,2,1980,31.84,24.05,5.23,21.31,,4.43,51.21,300.26,,8.41,,,1
8,3,1980,32.06,23.22,4.23,21.69,,4.08,32.48,267.26,,7.39,,,1
8,4,1980,32.81,24.25,0.72,21.43,,4.40,54.92,319.78,,8.95,,,1
8,5,1980,33.08,21.81,0.00,21.66,,3.56,101.30,322.55,,8.27,,,1
8,6,1980,34.32,23.10,0.00,19.94,,2.42,255.76,319.31,,8.29,,,1
8,7,1980,34.68,24.71,0.00,21.41,,1.54,299.08,317.34,,8.11,,,1
8,8,1980,35.59,25.25,0.00,21.59,,1.60,293.98,326.06,,8.38,,,1
8,9,1980,35.72,25.21,7.43,21.36,,1.57,222.67,304.73,,7.99,,,1
8,10,1980,33.40,24.73,0.32,21.12,,2.58,96.08,271.04,,7.22,,,1
8,11,1980,32.15,25.42,0.01,21.15,,3.10,123.01,206.47,,5.62,,,1
8,12,1980,32.76,24.61,2.72,21.78,,2.79,68.26,212.86,,5.63,,,1
8,13,1980,34.82,25.98,1.32,21.61,,2.81,175.20,307.39,,8.27,,,1
8,14,1980,33.68,24.44,0.30,21.66,,3.16,64.60,293.60,,7.84,,,1
8,15,1980,32.74,25.50,0.00,21.99,,3.40,83.99,220.67,,6.47,,,1
8,16,1980,32.72,25.41,0.00,21.72,,3.48,135.69,236.53,,7.08,,,1
8,17,1980,32.85,25.56,1.85,22.27,,3.35,199.13,227.95,,6.58,,,1
8,18,1980,33.17,26.14,0.03,22.38,,3.20,155.07,229.69,,6.81,,,1
8,19,1980,33.38,26.65,0.31,21.39,,2.83,190.29,216.25,,6.21,,,1
8,20,1980,35.54,24.96,0.00,20.96,,2.85,156.57,316.04,,8.60,,,1
8,21,1980,36.21,24.99,0.00,19.01,,2.50,90.37,315.73,,8.46,,,1
8,22,1980,31.18,20.62,0.00,15.50,,4.09,187.31,324.56,,9.27,,,1
8,23,1980,32.03,17.26,0.00,15.56,,3.56,205.99,322.14,,8.03,,,1
8,24,1980,32.93,23.34,0.00,17.36,,2.58,283.68,280.30,,7.68,,,1
8,25,1980,33.14,24.04,0.00,17.88,,1.90,214.13,275.78,,7.61,,,1
8,26,1980,31.95,24.13,0.00,19.10,,2.36,308.18,182.48,,5.26,,,1
8,27,1980,31.74,20.96,0.00,19.08,,2.43,319.55,245.83,,6.85,,,1
8,28,1980,29.89,23.01,7.65,19.14,,2.45,296.30,205.04,,6.08,,,1
8,29,1980,28.92,22.95,0.88,19.37,,2.67,176.27,190.68,,5.26,,,1
8,30,1980,30.05,22.30,2.66,19.68,,2.89,276.79,168.69,,4.68,,,1
8,31,1980,33.25,23.54,0.70,19.88,,4.10,102.79,277.27,,8.10,,,1
9,1,1980,33.50,24.84,2.85,21.28,,3.79,213.40,212.43,,7.29,,,1
9,2,1980,31.96,23.91,3.43,20.19,,2.21,228.01,183.72,,5.48,,,1
9,3,1980,31.99,24.48,0.00,18.83,,2.81,313.84,193.17,,6.16,,,1
9,4,1980,32.93,22.06,1.23,18.92,,2.88,290.15,245.43,,7.28,,,1
9,5,1980,31.91,25.25,3.66,19.60,,2.24,296.57,173.73,,5.61,,,1
9,6,1980,32.66,23.33,0.09,20.47,,1.47,273.09,203.53,,5.95,,,1
9,7,1980,34.63,22.61,0.18,19.84,,1.00,197.76,275.42,,7.51,,,1
9,8,1980,35.19,23.56,0.91,18.53,,1.49,204.69,267.25,,7.75,,,1
9,9,1980,35.36,23.26,0.00,17.94,,0.97,150.09,275.32,,7.69,,,1
9,10,1980,34.42,22.74,0.00,18.30,,3.22,156.28,268.33,,8.22,,,1
9,11,1980,32.41,18.11,0.00,14.31,,2.43,241.88,269.29,,7.63,,,1
9,12,1980,33.93,19.53,0.82,14.77,,3.48,327.28,249.05,,7.66,,,1
9,13,1980,33.38,22.11,0.58,18.39,,3.66,179.17,187.09,,5.96,,,1
9,14,1980,35.69,22.82,0.00,19.87,,2.18,192.84,255.50,,7.60,,,1
9,15,1980,34.89,24.02,0.00,18.75,,1.79,262.13,258.97,,7.69,,,1
9,16,1980,36.30,22.36,1.38,18.31,,4.14,144.55,255.06,,8.73,,,1
9,17,1980,29.71,22.69,22.70,17.56,,3.35,152.04,201.11,,5.77,,,1
9,18,1980,30.78,20.69,0.00,16.65,,2.09,241.58,258.54,,6.73,,,1
9,19,1980,30.28,16.66,1.35,14.84,,3.42,308.76,240.48,,6.60,,,1
9,20,1980,31.34,22.69,0.50,18.24,,4.94,135.00,189.42,,6.56,,,1
9,21,1980,32.58,24.13,1.86,22.41,,4.41,91.67,172.59,,6.05,,,1
9,22,1980,34.35,24.74,0.00,23.31,,3.94,78.60,213.26,,7.08,,,1
9,23,1980,32.86,21.49,0.34,19.82,,2.35,123.30,221.04,,6.32,,,1
9,24,1980,31.34,23.06,6.24,18.93,,1.73,205.84,174.38,,5.00,,,1
9,25,1980,26.69,22.55,24.93,19.53,,1.63,183.14,110.76,,3.06,,,1
9,26,1980,25.33,17.40,0.58,16.45,,4.34,193.40,202.88,,6.18,,,1
9,27,1980,19.20,14.15,8.46,13.22,,3.14,213.30,67.24,,2.89,,,1
9,28,1980,18.41,13.99,79.98,12.88,,2.56,283.52,95.70,,2.14,,,1
9,29,1980,23.42,18.29,25.99,14.59,,1.76,239.10,122.68,,2.39,,,1
9,30,1980,23.07,16.48,5.95,15.76,,2.59,152.40,118.91,,2.95,,,1
10,1,1980,26.89,14.98,0.00,13.30,,1.98,131.83,236.19,,4.95,,,1
10,2,1980,26.15,14.29,0.00,13.71,,3.87,110.35,214.27,,5.60,,,1
10,3,1980,20.09,9.01,0.00,9.01,,4.36,128.36,242.29,,6.13,,,1
10,4,1980,24.29,6.74,0.00,5.47,,4.00,178.08,234.61,,5.96,,,1
10,5,1980,15.86,4.14,0.00,4.30,,4.76,195.23,240.52,,5.18,,,1
10,6,1980,18.68,2.88,0.00,1.48,,2.82,195.88,237.67,,4.53,,,1
10,7,1980,23.98,7.60,0.00,3.13,,1.51,111.17,231.39,,4.74,,,1
10,8,1980,27.20,11.14,0.00,6.23,,2.99,31.13,226.24,,5.41,,,1
10,9,1980,29.46,12.91,0.00,10.07,,2.97,138.76,222.67,,5.51,,,1
10,10,1980,30.10,15.18,0.00,12.36,,3.28,87.10,221.13,,5.88,,,1
10,11,1980,23.79,10.71,0.00,11.77,,4.38,128.72,228.04,,6.80,,,1
10,12,1980,19.19,5.27,0.00,3.25,,3.47,175.77,227.10,,5.08,,,1
10,13,1980,20.75,4.02,0.00,1.16,,2.42,266.37,225.96,,4.63,,,1
10,14,1980,24.25,5.56,0.00,1.29,,3.45,328.73,220.71,,5.00,,,1
10,15,1980,25.35,8.57,0.00,4.87,,4.01,317.38,213.84,,5.17,,,1
10,16,1980,27.82,14.14,3.32,11.45,,5.58,322.72,148.75,,4.86,,,1
10,17,1980,26.48,19.91,12.13,16.65,,5.78,262.30,108.22,,3.45,,,1
10,18,1980,27.55,20.32,0.82,18.92,,3.35,77.59,157.27,,4.00,,,1
10,19,1980,22.61,9.53,0.02,16.60,,4.07,128.44,200.90,,5.20,,,1
10,20,1980,19.72,6.75,0.00,2.73,,2.17,137.07,192.39,,4.09,,,1
10,21,1980,22.75,8.89,0.00,3.57,,1.50,57.15,204.21,,4.18,,,1
10,22,1980,23.13,10.80,0.00,7.30,,2.35,285.68,129.62,,3.08,,,1
10,23,1980,24.47,13.32,0.19,9.35,,4.18,294.67,185.27,,5.10,,,1
10,24,1980,21.23,11.63,4.83,11.46,,5.12,229.78,142.76,,4.20,,,1
10,25,1980,14.62,6.56,0.10,1.88,,4.80,106.42,194.00,,4.94,,,1
10,26,1980,18.68,3.88,1.38,0.50,,1.89,208.71,181.30,,3.79,,,1
10,27,1980,17.08,8.19,43.31,6.65,,7.13,322.98,79.20,,1.99,,,1
10,28,1980,21.02,9.73,2.47,10.43,,4.31,147.49,135.64,,3.01,,,1
10,29,1980,14.49,5.76,0.00,5.68,,4.41,180.66,161.07,,3.93,,,1
10,30,1980,13.78,0.88,0.00,0.94,,3.71,158.87,191.87,,3.86,,,1
10,31,1980,17.79,0.66,0.00,-2.57,,2.58,125.39,190.37,,3.79,,,1
11,1,1980,22.09,6.03,0.00,0.54,,2.02,91.87,164.27,,3.91,,,1
