Soil_ID,Layer_Number,Layer_Depth,Bulk_Density,Clay_Ratio,Silt_Ratio,Sand_Ratio,Rock_Ratio,Very_Fine_Sand_Ratio,CaCO3_Content,Saturated_Conductivity,Field_Capacity,Wilting_Point,Volcanic_Code,Base_Saturation,Unstable_Aggregate_Ratio,pH,Organic_Matter_Ratio,Organic_N_Ratio,Inorganic_N_Ratio,Organic_P_Ratio,Inorganic_P_Ratio,Soil_Structure_Code,Input_Units_Code
LoB2,    15, 2030.0000,    1.4700,    0.1750,    0.7850,    0.0400,,    0.0240,    0.0000,   32.4000,    0.2580,    0.1000,,,,    5.5000,    0.0007,,,,,,1
LoB3,     1,   80.0000,    1.4800,    0.1600,    0.8200,    0.0200,,    0.0100,    0.0000,   32.4000,    0.2630,    0.1060,,,,    5.3000,    0.0100,,,,,,1
LoB3,     2,  610.0000,    1.5400,    0.2700,    0.7100,    0.0200,,    0.0100,    0.0000,   32.4000,    0.3050,    0.1600,,,,    5.2000,    0.0030,,,,,,1
LoB3,     3, 1220.0000,    1.5800,    0.1900,    0.7900,    0.0200,,    0.0100,    0.0000,    3.2760,    0.2730,    0.1180,,,,    5.2000,    0.0009,,,,,,1
LoB3,     4, 1650.0000,    1.4700,    0.1750,    0.7850,    0.0400,,    0.0240,    0.0000,   32.4000,    0.2580,    0.1000,,,,    5.5000,    0.0007,,,,,,1
LoC,     1,  130.0000,    1.5200,    0.1200,    0.6730,    0.2070,,    0.1330,    0.0000,   33.0120,    0.2550,    0.0970,,,,    5.0000,    0.0200,,,,,,1
LoC,     2,  180.0000,    1.4600,    0.1300,    0.7270,    0.1430,,    0.0870,    0.0000,   33.0120,    0.2480,    0.0890,,,,    5.3000,    0.0125,,,,,,1
LoC,     3,  710.0000,    1.5200,    0.2500,    0.6590,    0.0910,,    0.0640,    0.0000,   33.0120,    0.2960,    0.1480,,,,    5.3000,    0.0025,,,,,,1
LoC,     4, 1270.0000,    1.6700,    0.2250,    0.6800,    0.0950,,    0.0670,    0.0000,    3.3120,    0.2950,    0.1460,,,,    5.3000,    0.0015,,,,,,1
LoC,     5, 1520.0000,    1.5500,    0.1400,    0.7180,    0.1420,,    0.0860,    0.0000,   33.0120,    0.1820,    0.0850,,,,    5.0000,    0.0015,,,,,,1
LoC,     6, 1650.0000,    1.5200,    0.1750,    0.6890,    0.1360,,    0.0820,    0.0000,   27.9360,    0.2600,    0.1030,,,,    5.5000,    0.0010,,,,,,1
LoC2,     1,  100.0000,    1.5500,    0.0850,    0.2690,    0.6460,    0.0000,    0.1240,    0.0000,  101.6280,    0.1700,    0.0730,,,,    5.0000,    0.0125,,,,,,1
LoC2,     2,  130.0000,    1.4200,    0.0850,    0.6990,    0.2160,,    0.1380,    0.0000,   33.0120,    0.2210,    0.0650,,,,    5.3000,    0.0125,,,,,,1
LoC2,     3,  150.0000,    1.5200,    0.0900,    0.7300,    0.1800,,    0.0270,    0.0000,   33.0120,    0.2380,    0.0800,,,,    5.3000,    0.0180,,,,,,1
LoC2,     4,  270.0000,    1.4200,    0.1100,    0.7400,    0.1500,,    0.0300,    0.0000,   33.0120,    0.2350,    0.0770,,,,    5.0000,    0.0120,,,,,,1
LoC2,     5,  280.0000,    1.6600,    0.0850,    0.2690,    0.6460,    0.0000,    0.1240,    0.0000,  101.6280,    0.1660,    0.0700,,,,    4.8000,    0.0075,,,,,,1
LoC2,     6,  510.0000,    1.5800,    0.2750,    0.6340,    0.0910,,    0.0640,    0.0000,   33.0120,    0.3080,    0.1660,,,,    5.3000,    0.0025,,,,,,1
LoC2,     7,  560.0000,    1.4700,    0.2400,    0.6900,    0.0700,,    0.0490,    0.0000,   33.0120,    0.2890,    0.1380,,,,    5.0000,    0.0025,,,,,,1
LoC2,     8,  610.0000,    1.5100,    0.2700,    0.7100,    0.0200,,    0.0100,    0.0000,   33.0120,    0.2920,    0.1420,,,,    5.2000,    0.0030,,,,,,1
LoC2,     9,  640.0000,    1.5600,    0.1200,    0.7380,    0.1420,,    0.0860,    0.0000,   33.0120,    0.2340,    0.0760,,,,    5.0000,    0.0020,,,,,,1
LoC2,    10,  910.0000,    1.6300,    0.2200,    0.6900,    0.0900,,    0.0050,    0.0000,    0.7560,    0.3190,    0.1410,,,,    5.1000,    0.0010,,,,,,1
LoC2,    11,  970.0000,    1.5800,    0.2550,    0.2450,    0.5000,    0.0000,    0.1190,    0.0000,   33.0120,    0.2520,    0.1730,,,,    4.8000,    0.0060,,,,,,1
LoC2,    12, 1220.0000,    1.5800,    0.1900,    0.7900,    0.0200,,    0.0100,    0.0000,    3.2400,    0.2730,    0.1180,,,,    5.2000,    0.0009,,,,,,1
LoC2,    13, 1320.0000,    1.7400,    0.2400,    0.4600,    0.3000,,    0.0400,    0.0000,    0.7560,    0.2920,    0.1620,,,,    5.4000,    0.0010,,,,,,1
LoC2,    14, 1420.0000,    1.6200,    0.2400,    0.6700,    0.0900,,    0.0370,    0.0000,    0.7560,    0.2970,    0.1490,,,,    6.5000,    0.0010,,,,,,1
LoC2,    15, 1500.0000,    1.5600,    0.2300,    0.7640,    0.0060,,    0.0060,    0.0000,   32.4000,    0.2840,    0.1310,,,,    5.0000,    0.0018,,,,,,1
LoC2,    16, 1650.0000,    1.4700,    0.1750,    0.7850,    0.0400,,    0.0240,    0.0000,   32.4000,    0.2580,    0.1000,,,,    5.5000,    0.0007,,,,,,1
LoC2,    17, 1780.0000,    1.6400,    0.1400,    0.7180,    0.1420,,    0.0860,    0.0000,    0.7560,    0.2500,    0.0920,,,,    5.0000,    0.0010,,,,,,1
LoC2,    18, 1830.0000,    1.6900,    0.5900,    0.4100,    0.0000,,    0.0000,    0.0000,    0.7560,    0.3550,    0.3150,,,,    7.3000,    0.0010,,,,,,1
LoC2,    19, 2000.0000,    1.5400,    0.2000,    0.7880,    0.0120,,    0.0120,    0.0000,   32.4000,    0.2690,    0.1130,,,,    5.2000,    0.0009,,,,,,1
LoC2,    20, 2030.0000,    1.6800,    0.1700,    0.1860,    0.6440,    0.0500,    0.1020,    0.0000,  101.6280,    0.2040,    0.1160,,,,    4.5000,    0.0030,,,,,,1
LoC3,     1,   80.0000,    1.4800,    0.1600,    0.8200,    0.0200,,    0.0100,    0.0000,   32.4000,    0.2630,    0.1060,,,,    5.3000,    0.0100,,,,,,1
LoC3,     2,  100.0000,    1.5500,    0.0850,    0.2690,    0.6460,    0.0000,    0.1240,    0.0000,  101.6280,    0.1700,    0.0730,,,,    5.0000,    0.0125,,,,,,1
LoC3,     3,  130.0000,    1.5000,    0.1400,    0.7180,    0.1420,,    0.0860,    0.0000,   33.0120,    0.2570,    0.0990,,,,    5.5000,    0.0125,,,,,,1
LoC3,     4,  150.0000,    1.5200,    0.0900,    0.7300,    0.1800,,    0.0270,    0.0000,   33.0120,    0.2380,    0.0800,,,,    5.3000,    0.0180,,,,,,1
LoC3,     5,  270.0000,    1.4200,    0.1100,    0.7400,    0.1500,,    0.0300,    0.0000,   33.0120,    0.2350,    0.0770,,,,    5.0000,    0.0120,,,,,,1
LoC3,     6,  280.0000,    1.6600,    0.0850,    0.2690,    0.6460,    0.0000,    0.1240,    0.0000,  101.6280,    0.1660,    0.0700,,,,    4.8000,    0.0075,,,,,,1
LoC3,     7,  510.0000,    1.5800,    0.2750,    0.6340,    0.0910,,    0.0640,    0.0000,   33.0120,    0.3080,    0.1660,,,,    5.3000,    0.0025,,,,,,1
LoC3,     8,  560.0000,    1.4700,    0.2400,    0.6900,    0.0700,,    0.0490,    0.0000,   33.0120,    0.2890,    0.1380,,,,    5.0000,    0.0025,,,,,,1
LoC3,     9,  610.0000,    1.5400,    0.2700,    0.7100,    0.0200,,    0.0100,    0.0000,   32.4000,    0.3050,    0.1600,,,,    5.2000,    0.0030,,,,,,1
LoC3,    10,  640.0000,    1.5600,    0.1200,    0.7380,    0.1420,,    0.0860,    0.0000,   33.0120,    0.2340,    0.0760,,,,    5.0000,    0.0020,,,,,,1
LoC3,    11,  910.0000,    1.6300,    0.2200,    0.6900,    0.0900,,    0.0050,    0.0000,    0.7560,    0.3190,    0.1410,,,,    5.1000,    0.0010,,,,,,1
LoC3,    12,  970.0000,    1.5800,    0.2550,    0.2450,    0.5000,    0.0000,    0.1190,    0.0000,   33.0120,    0.2520,    0.1730,,,,    4.8000,    0.0060,,,,,,1
LoC3,    13, 1220.0000,    1.5800,    0.1900,    0.7900,    0.0200,,    0.0100,    0.0000,    3.2760,    0.2730,    0.1180,,,,    5.2000,    0.0009,,,,,,1
LoC3,    14, 1320.0000,    1.7400,    0.2400,    0.4600,    0.3000,,    0.0400,    0.0000,    0.7560,    0.2920,    0.1620,,,,    5.4000,    0.0010,,,,,,1
LoC3,    15, 1420.0000,    1.6200,    0.2400,    0.6700,    0.0900,,    0.0370,    0.0000,    0.7560,    0.2970,    0.1490,,,,    6.5000,    0.0010,,,,,,1
LoC3,    16, 1500.0000,    1.5600,    0.2300,    0.7640,    0.0060,,    0.0060,    0.0000,   32.4000,    0.2840,    0.1310,,,,    5.0000,    0.0018,,,,,,1
LoC3,    17, 1650.0000,    1.4700,    0.1750,    0.7850,    0.0400,,    0.0240,    0.0000,   32.4000,    0.2580,    0.1000,,,,    5.5000,    0.0007,,,,,,1
LoC3,    18, 1780.0000,    1.6400,    0.1400,    0.7180,    0.1420,,    0.0860,    0.0000,    0.7560,    0.2500,    0.0920,,,,    5.0000,    0.0010,,,,,,1
LoC3,    19, 1830.0000,    1.6900,    0.5900,    0.4100,    0.0000,,    0.0000,    0.0000,    0.7560,    0.3550,    0.3150,,,,    7.3000,    0.0010,,,,,,1
LoC3,    20, 2000.0000,    1.5400,    0.2000,    0.7880,    0.0120,,    0.0120,    0.0000,   32.4000,    0.2690,    0.1130,,,,    5.2000,    0.0009,,,,,,1
LoC3,    21, 2030.0000,    1.6800,    0.1700,    0.1860,    0.6440,    0.0500,    0.1020,    0.0000,  101.6280,    0.2040,    0.1160,,,,    4.5000,    0.0030,,,,,,1
LoD,     1,  130.0000,    1.5200,    0.1200,    0.6730,    0.2070,,    0.1330,    0.0000,   33.0120,    0.2550,    0.0970,,,,    5.0000,    0.0200,,,,,,1
LoD,     2,  180.0000,    1.4600,    0.1300,    0.7270,    0.1430,,    0.0870,    0.0000,   33.0120,    0.2480,    0.0890,,,,    5.3000,    0.0125,,,,,,1
LoD,     3,  710.0000,    1.5200,    0.2500,    0.6590,    0.0910,,    0.0640,    0.0000,   33.0120,    0.2960,    0.1480,,,,    5.3000,    0.0025,,,,,,1
LoD,     4, 1270.0000,    1.6700,    0.2250,    0.6800,    0.0950,,    0.0670,    0.0000,    3.3120,    0.2950,    0.1460,,,,    5.3000,    0.0015,,,,,,1
LoD,     5, 1520.0000,    1.5500,    0.1400,    0.7180,    0.1420,,    0.0860,    0.0000,   33.0120,    0.1820,    0.0850,,,,    5.0000,    0.0015,,,,,,1
LoD,     6, 1650.0000,    1.5200,    0.1750,    0.6890,    0.1360,,    0.0820,    0.0000,   27.9360,    0.2600,    0.1030,,,,    5.5000,    0.0010,,,,,,1
LoD2,     1,   80.0000,    1.3900,    0.1760,    0.7790,    0.0450,,    0.0250,    0.0000,   33.0120,    0.2700,    0.1140,,,,    5.3000,    0.0150,,,,,,1
LoD2,     2,  100.0000,    1.4500,    0.1600,    0.7600,    0.0800,,    0.0600,    0.0000,   32.4000,    0.2640,    0.1070,,,,    5.3000,    0.0125,,,,,,1
LoD2,     3,  410.0000,    1.5600,    0.2800,    0.7040,    0.0160,,    0.0160,    0.0000,   32.4000,    0.3080,    0.1660,,,,    5.7000,    0.0038,,,,,,1
LoD2,     4,  580.0000,    1.5600,    0.3200,    0.6500,    0.0300,,    0.0200,    0.0000,   32.4000,    0.3250,    0.1930,,,,    5.3000,    0.0025,,,,,,1
LoD2,     5, 1120.0000,    1.5300,    0.2220,    0.7610,    0.0170,,    0.0170,    0.0000,   33.0120,    0.2840,    0.1320,,,,    5.3000,    0.0019,,,,,,1
LoD2,     6, 1700.0000,    1.5000,    0.1770,    0.8130,    0.0100,,    0.0100,    0.0000,   33.0120,    0.2610,    0.1030,,,,    5.8000,    0.0010,,,,,,1
LoD2,     7, 1830.0000,    1.6400,    0.3250,    0.6450,    0.0300,,    0.0200,    0.0000,    3.2400,    0.3310,    0.2030,,,,    5.3000,    0.0009,,,,,,1
LoD2,     8, 2000.0000,    1.4700,    0.1560,    0.8330,    0.0110,,    0.0100,    0.0000,   33.0120,    0.2480,    0.0900,,,,    5.5000,    0.0007,,,,,,1
LoD2,     9, 2150.0000,    1.6800,    0.1800,    0.1900,    0.6300,,    0.1100,    0.0000,   33.0120,    0.2160,    0.1240,,,,    5.4000,    0.0007,,,,,,1
LoD3,     1,   80.0000,    1.3900,    0.1760,    0.7790,    0.0450,,    0.0250,    0.0000,   33.0120,    0.2700,    0.1140,,,,    5.3000,    0.0150,,,,,,1
LoD3,     2,  100.0000,    1.4100,    0.1300,    0.7900,    0.0800,,    0.0600,    0.0000,   32.4000,    0.2800,    0.1260,,,,    5.3000,    0.0125,,,,,,1
LoD3,     3,  410.0000,    1.5600,    0.2800,    0.7040,    0.0160,,    0.0160,    0.0000,   32.4000,    0.3080,    0.1660,,,,    5.7000,    0.0038,,,,,,1
LoD3,     4,  580.0000,    1.5500,    0.2500,    0.7200,    0.0300,,    0.0170,    0.0000,   33.0120,    0.2980,    0.1500,,,,    5.3000,    0.0025,,,,,,1
LoD3,     5, 1120.0000,    1.5300,    0.2220,    0.7610,    0.0170,,    0.0170,    0.0000,   33.0120,    0.2840,    0.1320,,,,    5.3000,    0.0019,,,,,,1
LoD3,     6, 1700.0000,    1.5000,    0.1770,    0.8130,    0.0100,,    0.0100,    0.0000,   33.0120,    0.2610,    0.1030,,,,    5.8000,    0.0010,,,,,,1
LoD3,     7, 1830.0000,    1.6400,    0.3100,    0.6600,    0.0300,,    0.0170,    0.0000,    3.6000,    0.3250,    0.1930,,,,    5.3000,    0.0009,,,,,,1
LoD3,     8, 2000.0000,    1.4700,    0.1560,    0.8330,    0.0110,,    0.0100,    0.0000,   33.0120,    0.2480,    0.0900,,,,    5.5000,    0.0007,,,,,,1
LoD3,     9, 2150.0000,    1.6800,    0.1800,    0.1900,    0.6300,,    0.1100,    0.0000,   33.0120,    0.2160,    0.1240,,,,    5.4000,    0.0007,,,,,,1
LoE2,     1,  130.0000,    1.4600,    0.1300,    0.7270,    0.1430,,    0.0870,    0.0000,   33.0120,    0.2480,    0.0890,,,,    5.3000,    0.0125,,,,,,1
LoE2,     2,  530.0000,    1.5200,    0.2500,    0.6810,    0.0690,,    0.0480,    0.0000,   33.0120,    0.2960,    0.1480,,,,    5.3000,    0.0025,,,,,,1
LoE2,     3, 1520.0000,    1.5500,    0.1400,    0.7180,    0.1420,,    0.0860,    0.0000,   33.0120,    0.1820,    0.0850,,,,    5.0000,    0.0015,,,,,,1
LoE2,     4, 1680.0000,    1.6700,    0.2250,    0.6800,    0.0950,,    0.0670,    0.0000,    3.3120,    0.2950,    0.1460,,,,    5.3000,    0.0015,,,,,,1
LoE2,     5, 1830.0000,    1.5200,    0.1750,    0.6890,    0.1360,,    0.0820,    0.0000,   27.9360,    0.2600,    0.1030,,,,    5.5000,    0.0010,,,,,,1
LoE3,     1,   80.0000,    1.4600,    0.1300,    0.7270,    0.1430,,    0.0870,    0.0000,   33.0120,    0.2480,    0.0890,,,,    5.3000,    0.0125,,,,,,1
LoE3,     2,  130.0000,    1.5200,    0.1200,    0.6730,    0.2070,,    0.1330,    0.0000,   33.0120,    0.2550,    0.0970,,,,    5.0000,    0.0200,,,,,,1
LoE3,     3,  480.0000,    1.5200,    0.2500,    0.6810,    0.0690,,    0.0480,    0.0000,   33.0120,    0.2960,    0.1480,,,,    5.3000,    0.0025,,,,,,1
LoE3,     4, 1520.0000,    1.5500,    0.1400,    0.7180,    0.1420,,    0.0860,    0.0000,   33.0120,    0.1820,    0.0850,,,,    5.0000,    0.0015,,,,,,1
LoE3,     5, 1630.0000,    1.6700,    0.2250,    0.6800,    0.0950,,    0.0670,    0.0000,    3.3120,    0.2950,    0.1460,,,,    5.3000,    0.0015,,,,,,1
LoE3,     6, 1830.0000,    1.5200,    0.1750,    0.6890,    0.1360,,    0.0820,    0.0000,   27.9360,    0.2600,    0.1030,,,,    5.5000,    0.0010,,,,,,1
MeB2,     1,  150.0000,    1.5000,    0.1400,    0.8100,    0.0500,,    0.0290,    0.0000,   32.4000,    0.2580,    0.1000,,,,    5.3000,    0.0125,,,,,,1
MeB2,     2,  180.0000,    1.5100,    0.1800,    0.6900,    0.1300,,    0.0740,    0.0000,   33.0120,    0.2750,    0.1200,,,,    6.3000,    0.0125,,,,,,1
MeB2,     3,  460.0000,    1.5600,    0.2900,    0.6800,    0.0300,,    0.0130,    0.0000,   32.4000,    0.3120,    0.1720,,,,    5.7000,    0.0030,,,,,,1
MeB2,     4,  560.0000,    1.6500,    0.3100,    0.6300,    0.0600,,    0.0040,    0.0000,   33.0120,    0.3220,    0.1880,,,,    5.8000,    0.0035,,,,,,1
MeB2,     5,  610.0000,    1.4600,    0.2400,    0.7200,    0.0400,,    0.0240,    0.0000,   32.4000,    0.2880,    0.1370,,,,    5.3000,    0.0030,,,,,,1
MeB2,     6,  710.0000,    1.5500,    0.1400,    0.8100,    0.0500,,    0.0290,    0.0000,   32.4000,    0.2450,    0.0870,,,,    5.3000,    0.0020,,,,,,1
MeB2,     7,  740.0000,    1.5800,    0.2500,    0.7200,    0.0300,,    0.0210,    0.0000,   32.4000,    0.3000,    0.1540,,,,    5.3000,    0.0030,,,,,,1
MeB2,     8,  970.0000,    1.5800,    0.1800,    0.7200,    0.1000,,    0.0400,    0.0000,   33.0120,    0.2680,    0.1120,,,,    5.3000,    0.0015,,,,,,1
MeB2,     9, 1650.0000,    1.6000,    0.2350,    0.7050,    0.0600,,    0.0350,    0.0000,    3.6000,    0.2960,    0.1480,,,,    5.3000,    0.0020,,,,,,1
MeB2,    10, 1830.0000,    1.6400,    0.1800,    0.3700,    0.4500,,    0.0180,    0.0000,  101.6280,    0.2740,    0.1190,,,,    5.3000,    0.0030,,,,,,1
MeB2,    11, 1880.0000,    1.5100,    0.1850,    0.7850,    0.0300,,    0.0180,    0.0000,   32.4000,    0.2670,    0.1110,,,,    5.7000,    0.0020,,,,,,1
MeB2,    12, 2030.0000,    1.5000,    0.2000,    0.7700,    0.0300,    0.0000,    0.0180,    0.0000,   32.4000,    0.2730,    0.1180,,,,    5.7000,    0.0020,,,,,,1
MeB3,     1,  130.0000,    1.4600,    0.1300,    0.7270,    0.1430,,    0.0870,    0.0000,   33.0120,    0.2480,    0.0890,,,,    5.3000,    0.0125,,,,,,1
MeB3,     2,  150.0000,    1.5000,    0.1500,    0.8220,    0.0280,,    0.0160,    0.0000,   32.4000,    0.2610,    0.1040,,,,    5.7000,    0.0150,,,,,,1
MeB3,     3,  180.0000,    1.5200,    0.1400,    0.7180,    0.1420,,    0.0860,    0.0000,   33.0120,    0.2560,    0.0980,,,,    5.5000,    0.0125,,,,,,1
MeB3,     4,  480.0000,    1.5200,    0.2400,    0.6900,    0.0700,,    0.0490,    0.0000,   33.0120,    0.2920,    0.1420,,,,    5.0000,    0.0025,,,,,,1
MeB3,     5,  530.0000,    1.5200,    0.2800,    0.6500,    0.0700,,    0.0290,    0.0000,   33.0120,    0.3080,    0.1660,,,,    5.3000,    0.0025,,,,,,1
MeB3,     6,  560.0000,    1.5800,    0.2900,    0.7040,    0.0060,,    0.0060,    0.0000,   32.4000,    0.3080,    0.1660,,,,    4.9000,    0.0026,,,,,,1
MeB3,     7, 1500.0000,    1.5600,    0.2300,    0.7640,    0.0060,,    0.0060,    0.0000,   32.4000,    0.2840,    0.1310,,,,    5.0000,    0.0018,,,,,,1
MeB3,     8, 1680.0000,    1.6700,    0.2250,    0.6800,    0.0950,,    0.0670,    0.0000,    3.3120,    0.2950,    0.1460,,,,    5.3000,    0.0015,,,,,,1
MeB3,     9, 1830.0000,    1.5200,    0.1750,    0.6890,    0.1360,,    0.0820,    0.0000,   27.9360,    0.2600,    0.1030,,,,    5.5000,    0.0010,,,,,,1
MeB3,    10, 2000.0000,    1.5400,    0.2000,    0.7880,    0.0120,,    0.0120,    0.0000,   32.4000,    0.2690,    0.1130,,,,    5.2000,    0.0009,,,,,,1
MeB3,    11, 2030.0000,    1.5000,    0.1400,    0.7180,    0.1420,,    0.0860,    0.0000,   33.0120,    0.2410,    0.0830,,,,    5.0000,    0.0020,,,,,,1
MeC3,     1,   80.0000,    1.4600,    0.1500,    0.7100,    0.1400,,    0.0850,    0.0000,   33.0120,    0.2610,    0.1040,,,,    5.3000,    0.0150,,,,,,1
MeC3,     2,  130.0000,    1.5200,    0.1200,    0.6730,    0.2070,,    0.1330,    0.0000,   33.0120,    0.2550,    0.0970,,,,    5.0000,    0.0200,,,,,,1
MeC3,     3,  790.0000,    1.4600,    0.2750,    0.6540,    0.0710,,    0.0290,    0.0000,   33.0120,    0.3020,    0.1570,,,,    5.3000,    0.0025,,,,,,1
MeC3,     4, 1520.0000,    1.5500,    0.1400,    0.7180,    0.1420,,    0.0860,    0.0000,   33.0120,    0.2430,    0.0850,,,,    5.0000,    0.0015,,,,,,1
MeC3,     5, 2030.0000,    1.4600,    0.1850,    0.6980,    0.1170,,    0.0670,    0.0000,   33.0120,    0.2620,    0.1050,,,,    5.3000,    0.0010,,,,,,1
MlF2,     1,  130.0000,    1.4600,    0.1300,    0.7270,    0.1430,,    0.0870,    0.0000,   33.0120,    0.2480,    0.0890,,,,    5.3000,    0.0125,,,,,,1
MlF2,     2,  530.0000,    1.5200,    0.2500,    0.6810,    0.0690,,    0.0480,    0.0000,   33.0120,    0.2960,    0.1480,,,,    5.3000,    0.0025,,,,,,1
MlF2,     3,  840.0000,    1.4600,    0.2750,    0.6540,    0.0710,,    0.0290,    0.0000,   33.0120,    0.3020,    0.1570,,,,    5.3000,    0.0025,,,,,,1
MlF2,     4, 1520.0000,    1.5500,    0.1400,    0.7180,    0.1420,,    0.0860,    0.0000,   33.0120,    0.1820,    0.0850,,,,    5.0000,    0.0015,,,,,,1
MlF2,     5, 1680.0000,    1.6700,    0.2250,    0.6800,    0.0950,,    0.0670,    0.0000,    3.3120,    0.2950,    0.1460,,,,    5.3000,    0.0015,,,,,,1
MlF2,     6, 1830.0000,    1.5200,    0.1750,    0.6890,    0.1360,,    0.0820,    0.0000,   27.9360,    0.2600,    0.1030,,,,    5.5000,    0.0010,,,,,,1
MlF2,     7, 2030.0000,    1.4600,    0.1850,    0.6980,    0.1170,,    0.0670,    0.0000,   33.0120,    0.2620,    0.1050,,,,    5.3000,    0.0010,,,,,,1
MlF3,     1,   80.0000,    1.4600,    0.1300,    0.7270,    0.1430,,    0.0870,    0.0000,   33.0120,    0.2480,    0.0890,,,,    5.3000,    0.0125,,,,,,1
MlF3,     2,  130.0000,    1.5200,    0.1200,    0.6730,    0.2070,,    0.1330,    0.0000,   33.0120,    0.2550,    0.0970,,,,    5.0000,    0.0200,,,,,,1
MlF3,     3,  480.0000,    1.5200,    0.2500,    0.6810,    0.0690,,    0.0480,    0.0000,   33.0120,    0.2960,    0.1480,,,,    5.3000,    0.0025,,,,,,1
MlF3,     4,  790.0000,    1.4600,    0.2750,    0.6540,    0.0710,,    0.0290,    0.0000,   33.0120,    0.3020,    0.1570,,,,    5.3000,    0.0025,,,,,,1
MlF3,     5, 1520.0000,    1.5500,    0.1400,    0.7180,    0.1420,,    0.0860,    0.0000,   33.0120,    0.1820,    0.0850,,,,    5.0000,    0.0015,,,,,,1
MlF3,     6, 1630.0000,    1.6700,    0.2250,    0.6800,    0.0950,,    0.0670,    0.0000,    3.3120,    0.2950,    0.1460,,,,    5.3000,    0.0015,,,,,,1
MlF3,     7, 1830.0000,    1.5200,    0.1750,    0.6890,    0.1360,,    0.0820,    0.0000,   27.9360,    0.2600,    0.1030,,,,    5.5000,    0.0010,,,,,,1
MlF3,     8, 2030.0000,    1.4600,    0.1850,    0.6980,    0.1170,,    0.0670,    0.0000,   33.0120,    0.2620,    0.1050,,,,    5.3000,    0.0010,,,,,,1
MnF2,     1,  130.0000,    1.4600,    0.1500,    0.7100,    0.1400,,    0.0850,    0.0000,   33.0120,    0.2610,    0.1040,,,,    5.3000,    0.0150,,,,,,1
MnF2,     2,  200.0000,    1.6000,    0.1000,    0.2340,    0.6660,    0.4500,    0.1190,    0.0000,  101.6280,    0.1000,    0.0460,,,,    5.0000,    0.0150,,,,,,1
MnF2,     3,  360.0000,    1.5900,    0.1850,    0.1920,    0.6230,    0.3100,    0.1370,    0.0000,   33.0120,    0.1310,    0.0730,,,,    5.0000,    0.0020,,,,,,1
MnF2,     4,  660.0000,    1.4400,    0.1300,    0.7270,    0.1430,,    0.0870,    0.0000,   33.0120,    0.2320,    0.0740,,,,    6.2000,    0.0015,,,,,,1
MnF2,     5,  840.0000,    1.4600,    0.2750,    0.6540,    0.0710,,    0.0290,    0.0000,   33.0120,    0.3020,    0.1570,,,,    5.3000,    0.0025,,,,,,1
MnF2,     6, 1190.0000,    1.6200,    0.2350,    0.1780,    0.5870,    0.4500,    0.1350,    0.0000,   33.0120,    0.1160,    0.0730,,,,    5.0000,    0.0010,,,,,,1
MnF2,     7, 1520.0000,    1.5500,    0.1400,    0.7180,    0.1420,,    0.0860,    0.0000,   33.0120,    0.1820,    0.0850,,,,    5.0000,    0.0015,,,,,,1
MnF2,     8, 1650.0000,    1.4400,    0.1300,    0.7270,    0.1430,,    0.0870,    0.0000,   33.0120,    0.2310,    0.0730,,,,    6.2000,    0.0010,,,,,,1
MnF2,     9, 1830.0000,    1.6700,    0.1650,    0.1870,    0.6480,    0.3300,    0.1020,    0.0000,   83.8440,    0.1040,    0.0550,,,,    5.0000,    0.0010,,,,,,1
MnF2,    10, 2030.0000,    1.4600,    0.1850,    0.6980,    0.1170,,    0.0670,    0.0000,   33.0120,    0.2620,    0.1050,,,,    5.3000,    0.0010,,,,,,1
Mx,     1,  200.0000,    1.5200,    0.1150,    0.6770,    0.2080,,    0.1340,    0.0000,   33.0120,    0.2420,    0.0840,,,,    5.0000,    0.0125,,,,,,1
Mx,     2,  430.0000,    1.5500,    0.1850,    0.6980,    0.1170,,    0.0670,    0.0000,   10.1520,    0.2910,    0.1400,,,,    4.8000,    0.0225,,,,,,1
Mx,     3,  760.0000,    1.7100,    0.2850,    0.6440,    0.0710,,    0.0290,    0.0000,    3.3120,    0.3180,    0.1810,,,,    4.6000,    0.0075,,,,,,1
Mx,     4, 1070.0000,    1.5700,    0.0500,    0.0140,    0.9360,,    0.0690,    0.0000,  330.2640,    0.1030,    0.0370,,,,    6.8000,    0.0025,,,,,,1
Mx,     5, 1520.0000,    1.5700,    0.0500,    0.0140,    0.9360,,    0.0690,    0.0000,  330.2640,    0.1000,    0.0340,,,,    6.8000,    0.0010,,,,,,1
Mx,     6, 1570.0000,    1.5200,    0.1150,    0.6770,    0.2080,,    0.1340,    0.0000,   33.0120,    0.2260,    0.0690,,,,    5.0000,    0.0015,,,,,,1
Mx,     7, 1830.0000,    1.6200,    0.2000,    0.6860,    0.1140,,    0.0660,    0.0000,   10.1520,    0.2810,    0.1280,,,,    5.7000,    0.0025,,,,,,1
RpE2,     1,  150.0000,    1.6000,    0.1000,    0.5710,    0.3290,    0.0700,    0.1010,    0.0000,   33.0120,    0.2370,    0.0860,,,,    4.6000,    0.0200,,,,,,1
RpE2,     2,  180.0000,    1.4100,    0.0850,    0.6990,    0.2160,,    0.1380,    0.0000,   33.0120,    0.2260,    0.0690,,,,    5.3000,    0.0175,,,,,,1
